step,date_label,profile_time,v_632_A_rms_V,v_632_B_rms_V,v_632_C_rms_V,v_633_A_rms_V,v_633_B_rms_V,v_633_C_rms_V,v_634_A_rms_V,v_634_B_rms_V,v_634_C_rms_V,v_645_B_rms_V,v_645_C_rms_V,v_646_B_rms_V,v_646_C_rms_V,v_652_A_rms_V,v_671_A_rms_V,v_671_B_rms_V,v_671_C_rms_V,v_675_A_rms_V,v_675_B_rms_V,v_675_C_rms_V,v_680_A_rms_V,v_680_B_rms_V,v_680_C_rms_V,v_684_A_rms_V,v_684_C_rms_V,v_692_A_rms_V,v_692_B_rms_V,v_692_C_rms_V,v_611_C_rms_V
56,8-Jan-13,4:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.92919921875,2460.615478515625,2460.422607421875,283.1544189453125,283.64013671875,283.5376281738281,2458.17626953125,2460.21728515625,2457.676025390625,2461.04443359375,2386.22119140625,2388.4111328125,2450.973876953125,2434.146728515625,2385.969482421875,2451.38232421875,2433.29248046875,2388.412353515625,2450.973876953125,2434.146728515625,2387.86181640625,2433.458740234375,2388.412353515625,2450.97412109375,2434.146728515625,2432.7158203125
57,8-Jan-13,4:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.9443359375,2460.618408203125,2460.363525390625,283.1617126464844,283.6390686035156,283.49432373046875,2458.28076171875,2460.17822265625,2457.762939453125,2459.6640625,2388.126708984375,2390.193115234375,2450.384765625,2433.51513671875,2387.849365234375,2450.773681640625,2433.886474609375,2390.193115234375,2450.384765625,2433.51513671875,2389.6806640625,2434.090087890625,2390.193115234375,2450.384765625,2434.83056640625,2431.984130859375
58,8-Jan-13,5:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.90673828125,2460.609375,2460.430908203125,283.13787841796875,283.63458251953125,283.541748046875,2458.26953125,2460.22314453125,2457.776123046875,2459.7353515625,2387.970703125,2390.005859375,2450.8212890625,2434.49755859375,2387.617919921875,2451.218505859375,2433.6591796875,2390.005859375,2450.819091796875,2434.4990234375,2389.493896484375,2433.811767578125,2390.005859375,2450.819091796875,2434.4990234375,2433.0732421875
59,8-Jan-13,5:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.9501953125,2460.551025390625,2460.46923828125,283.1689453125,283.5966491699219,283.5696716308594,2458.255859375,2460.173828125,2457.734375,2459.6484375,2388.118408203125,2390.173095703125,2450.63818359375,2436.015869140625,2387.822509765625,2450.983642578125,2433.890380859375,2390.173095703125,2450.63818359375,2436.015869140625,2389.658203125,2435.3173828125,2390.1728515625,2450.63818359375,2436.015869140625,2433.2529296875
60,8-Jan-13,6:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.8193359375,2460.513671875,2460.49560546875,283.07012939453125,283.5611267089844,283.5771179199219,2458.091552734375,2460.053466796875,2457.494873046875,2459.461181640625,2384.480712890625,2386.5302734375,2450.27392578125,2434.52001953125,2384.081787109375,2450.606689453125,2433.729736328125,2386.5302734375,2450.27392578125,2434.52001953125,2386.017578125,2433.83740234375,2386.5302734375,2450.27392578125,2434.52001953125,2433.103759765625
61,8-Jan-13,6:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.956298828125,2461.76171875,2460.43115234375,283.1617431640625,283.5047607421875,283.5325927734375,2459.54541015625,2459.971923828125,2457.580078125,2459.329833984375,2384.158935546875,2386.212158203125,2450.18310546875,2433.51123046875,2383.81201171875,2451.865966796875,2432.611572265625,2386.212158203125,2450.18310546875,2433.51123046875,2385.700927734375,2432.763671875,2386.18896484375,2450.18310546875,2433.51123046875,2431.965087890625
62,8-Jan-13,7:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.023193359375,2460.443115234375,2460.36669921875,283.20794677734375,283.51300048828125,283.48968505859375,2458.4189453125,2459.96923828125,2457.789306640625,2459.343505859375,2384.4755859375,2386.6357421875,2449.6904296875,2432.37939453125,2384.302734375,2450.0029296875,2431.4169921875,2386.6357421875,2449.6904296875,2432.3779296875,2386.109375,2431.524658203125,2386.64306640625,2449.6904296875,2432.3779296875,2430.618408203125
63,8-Jan-13,7:30,2460.8935546875,2460.8935546875,2462.223388671875,2460.060791015625,2460.4892578125,2460.456787109375,283.24603271484375,283.5572814941406,283.5640563964844,2458.878662109375,2460.0263671875,2458.301513671875,2459.45849609375,2393.23388671875,2395.47265625,2450.988037109375,2435.3125,2393.487060546875,2451.28271484375,2434.403564453125,2395.47265625,2450.987060546875,2435.3125,2394.909423828125,2434.65673828125,2395.47265625,2450.987060546875,2435.312744140625,2433.947509765625
64,8-Jan-13,8:00,2460.8935546875,2460.8935546875,2462.223388671875,2460.28271484375,2460.48974609375,2461.8642578125,283.4180603027344,283.5796203613281,283.6397399902344,2459.532470703125,2460.152587890625,2459.05517578125,2459.688720703125,2402.898681640625,2405.0107421875,2452.182861328125,2436.63720703125,2403.3720703125,2452.46484375,2435.780029296875,2404.99365234375,2452.182861328125,2436.63720703125,2404.46435546875,2435.95556640625,2404.99365234375,2452.184814453125,2436.63720703125,2435.224365234375
65,8-Jan-13,8:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.258056640625,2460.502685546875,2460.649658203125,283.4091491699219,283.5960998535156,283.8791809082031,2460.771240234375,2460.244873046875,2459.012939453125,2459.8134765625,2406.52783203125,2408.528564453125,2452.561767578125,2439.728515625,2407.110595703125,2452.752197265625,2439.027099609375,2408.525634765625,2452.561767578125,2439.728759765625,2408.01806640625,2440.586181640625,2409.8271484375,2452.561767578125,2441.047119140625,2438.76123046875
66,8-Jan-13,9:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.532958984375,2460.5400390625,2460.79638671875,283.62847900390625,283.6551208496094,283.8602294921875,2460.163330078125,2460.3759765625,2459.839599609375,2460.05517578125,2422.375,2423.831298828125,2453.95556640625,2443.93115234375,2422.91162109375,2454.045654296875,2443.396484375,2423.831298828125,2453.95556640625,2442.611083984375,2423.464599609375,2442.13671875,2423.831298828125,2453.95556640625,2442.611083984375,2441.629150390625
67,8-Jan-13,9:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.697998046875,2460.6787109375,2460.819580078125,283.7640686035156,283.77325439453125,283.9006042480469,2460.720703125,2460.598876953125,2460.54736328125,2460.430419921875,2440.7666015625,2441.864501953125,2456.130859375,2448.3642578125,2441.657470703125,2456.233154296875,2447.8984375,2441.864501953125,2456.130859375,2448.3642578125,2441.572021484375,2448.29345703125,2441.8623046875,2456.130859375,2448.3642578125,2449.523193359375
68,8-Jan-13,10:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.95068359375,2460.491455078125,2460.9755859375,283.9508361816406,283.66241455078125,284.0237121582031,2461.1572265625,2460.654052734375,2461.033935546875,2460.5126953125,2454.746337890625,2454.69921875,2455.8544921875,2451.11279296875,2456.308349609375,2455.806640625,2450.863525390625,2454.69873046875,2455.854248046875,2451.113037109375,2454.711181640625,2451.04052734375,2454.70068359375,2455.854248046875,2451.113037109375,2450.970458984375
69,8-Jan-13,10:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.431884765625,2460.222412109375,2461.060546875,283.5488586425781,283.4286193847656,284.029052734375,2460.37060546875,2460.167236328125,2459.93896484375,2459.738037109375,2433.001953125,2432.9384765625,2452.69775390625,2448.019287109375,2432.570068359375,2452.578369140625,2447.76611328125,2432.9384765625,2452.69775390625,2448.019287109375,2432.966796875,2447.8154296875,2432.9384765625,2452.69775390625,2448.01904296875,2447.6162109375
70,8-Jan-13,11:00,2460.8935546875,2462.223388671875,2460.8935546875,2460.442138671875,2460.185791015625,2461.031982421875,283.5517272949219,283.5527648925781,284.0055236816406,2460.27685546875,2460.15478515625,2459.834716796875,2459.722412109375,2433.397216796875,2433.236328125,2452.875,2447.15673828125,2431.570068359375,2452.823974609375,2446.818603515625,2431.922119140625,2452.875,2447.15673828125,2431.980224609375,2446.88916015625,2431.922119140625,2452.875,2447.15673828125,2446.62841796875
71,8-Jan-13,11:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.295654296875,2461.3779296875,2461.27294921875,283.44976806640625,283.4569396972656,284.1666259765625,2459.78515625,2459.986572265625,2459.225341796875,2459.44189453125,2418.411376953125,2419.549072265625,2453.083251953125,2444.587158203125,2418.614990234375,2453.08935546875,2444.36181640625,2419.549072265625,2453.083251953125,2444.587158203125,2419.62109375,2444.126220703125,2419.549072265625,2453.083251953125,2444.587158203125,2443.67138671875
72,8-Jan-13,12:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.245361328125,2460.160400390625,2461.40185546875,283.4300231933594,283.547119140625,284.2686462402344,2459.82568359375,2460.17822265625,2459.375732421875,2459.73779296875,2422.392822265625,2421.984619140625,2455.433837890625,2444.802001953125,2420.9658203125,2455.68359375,2444.569580078125,2420.687744140625,2455.43408203125,2444.80224609375,2420.8095703125,2444.371826171875,2420.676513671875,2455.43359375,2444.802001953125,2443.952392578125
73,8-Jan-13,12:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.232666015625,2459.721435546875,2461.463623046875,283.392578125,283.0672607421875,284.28204345703125,2459.4248046875,2459.9677734375,2458.838623046875,2459.379150390625,2404.6005859375,2404.95361328125,2453.667724609375,2440.436279296875,2403.708740234375,2453.89990234375,2439.87353515625,2404.95361328125,2453.667724609375,2440.440185546875,2404.887939453125,2439.8984375,2404.953125,2453.668701171875,2440.440185546875,2439.351318359375
74,8-Jan-13,13:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.20654296875,2459.42626953125,2461.34375,283.3423767089844,282.83428955078125,284.167724609375,2458.509033203125,2459.769775390625,2457.7705078125,2459.030029296875,2391.28515625,2391.7568359375,2451.90185546875,2437.600341796875,2390.285888671875,2452.220458984375,2436.689697265625,2391.7392578125,2451.90185546875,2437.600341796875,2391.640625,2437.144775390625,2391.7392578125,2451.9033203125,2437.600341796875,2436.681396484375
75,8-Jan-13,13:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.2509765625,2459.301025390625,2461.195068359375,283.3553466796875,282.73199462890625,284.0492248535156,2458.236328125,2459.730712890625,2457.464599609375,2458.963134765625,2386.232177734375,2387.177490234375,2449.843505859375,2438.43310546875,2385.81787109375,2449.911376953125,2437.54736328125,2387.17236328125,2449.843505859375,2438.43310546875,2386.93212890625,2438.167236328125,2387.17236328125,2449.843505859375,2438.43310546875,2437.884521484375
76,8-Jan-13,14:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.990966796875,2459.422119140625,2460.8681640625,283.14544677734375,282.77978515625,283.791259765625,2457.75146484375,2459.573486328125,2456.869873046875,2458.708740234375,2353.144775390625,2356.03955078125,2449.43017578125,2428.071044921875,2353.547607421875,2449.881591796875,2426.61865234375,2356.03955078125,2449.43017578125,2428.071044921875,2356.5595703125,2427.441650390625,2357.302978515625,2449.43017578125,2428.071044921875,2426.74755859375
77,8-Jan-13,14:30,2462.223388671875,2460.8935546875,2460.8935546875,2459.59521484375,2459.41552734375,2460.77197265625,282.99444580078125,282.7389221191406,283.6881408691406,2456.33837890625,2459.3837890625,2455.287353515625,2458.334716796875,2304.017822265625,2308.80908203125,2449.341064453125,2416.62451171875,2304.3857421875,2450.317138671875,2414.7861328125,2308.80908203125,2449.33642578125,2416.6240234375,2307.572021484375,2415.634033203125,2308.80908203125,2449.33642578125,2416.6240234375,2414.53076171875
78,8-Jan-13,15:00,2460.8935546875,2460.8935546875,2460.8935546875,2458.956298828125,2459.298583984375,2460.611572265625,282.3429260253906,282.5926208496094,283.5101623535156,2455.067138671875,2459.114013671875,2453.80908203125,2457.864501953125,2272.17236328125,2277.47216796875,2446.538330078125,2409.740478515625,2272.030517578125,2447.693359375,2408.916259765625,2277.471435546875,2446.53857421875,2411.042724609375,2276.113525390625,2408.493408203125,2277.46875,2446.53857421875,2409.7490234375,2407.10791015625
79,8-Jan-13,15:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.215087890625,2458.907470703125,2460.3662109375,282.489501953125,282.4510192871094,283.315185546875,2454.89697265625,2458.8212890625,2454.79248046875,2457.39892578125,2257.569091796875,2264.43896484375,2444.258544921875,2402.38671875,2258.943359375,2445.3876953125,2399.6103515625,2264.43896484375,2444.258544921875,2402.384765625,2262.677490234375,2400.8369140625,2264.43896484375,2444.258544921875,2402.384765625,2399.12646484375
80,8-Jan-13,16:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.0048828125,2458.841552734375,2460.24755859375,282.3184814453125,282.37713623046875,283.2047424316406,2456.36474609375,2458.53955078125,2453.455322265625,2456.9677734375,2241.64306640625,2249.882568359375,2442.15673828125,2397.182861328125,2244.07177734375,2443.227783203125,2394.05517578125,2249.882568359375,2442.15673828125,2397.1826171875,2247.766845703125,2395.39013671875,2249.8212890625,2442.15673828125,2397.1826171875,2393.4033203125
81,8-Jan-13,16:30,2460.8935546875,2460.8935546875,2462.223388671875,2458.6572265625,2458.741455078125,2461.52001953125,282.0467224121094,282.1199645996094,283.28106689453125,2453.813720703125,2458.191162109375,2451.9814453125,2456.377685546875,2212.578369140625,2220.922119140625,2440.024169921875,2391.082763671875,2213.924560546875,2441.145263671875,2388.09716796875,2220.923095703125,2440.024169921875,2391.082763671875,2218.8017578125,2388.87353515625,2220.923095703125,2440.024169921875,2391.082763671875,2386.4599609375
82,8-Jan-13,17:00,2460.8935546875,2460.8935546875,2460.8935546875,2458.251220703125,2458.838134765625,2459.482421875,281.8496398925781,282.110107421875,282.5688781738281,2452.111328125,2457.993896484375,2450.09326171875,2457.317626953125,2153.730712890625,2164.739013671875,2437.75341796875,2375.974853515625,2155.615478515625,2439.392333984375,2370.9912109375,2163.57080078125,2437.752197265625,2374.680908203125,2160.78662109375,2371.956787109375,2163.591796875,2437.74658203125,2374.67431640625,2368.95458984375
83,8-Jan-13,17:30,2460.8935546875,2460.8935546875,2460.8935546875,2457.88134765625,2458.50537109375,2459.135498046875,281.5223083496094,281.8067626953125,282.2540588378906,2450.962646484375,2457.45361328125,2448.590087890625,2455.109375,2102.9921875,2116.147216796875,2434.608154296875,2361.640380859375,2105.50537109375,2436.5400390625,2357.313232421875,2116.147216796875,2434.602294921875,2361.6416015625,2112.79345703125,2358.466064453125,2116.214111328125,2434.602294921875,2361.6416015625,2354.968994140625
84,8-Jan-13,18:00,2460.8935546875,2460.8935546875,2460.8935546875,2457.68310546875,2459.65380859375,2458.715087890625,281.1775207519531,281.7774658203125,281.9077453613281,2450.926513671875,2457.04833984375,2448.26611328125,2454.4208984375,2047.4658203125,2062.1298828125,2431.955078125,2345.008056640625,2049.40673828125,2435.68310546875,2340.079345703125,2062.118408203125,2431.9462890625,2345.007080078125,2058.39013671875,2341.061767578125,2062.104248046875,2431.94677734375,2345.006591796875,2336.759521484375
85,8-Jan-13,18:30,2460.8935546875,2460.8935546875,2460.8935546875,2457.2744140625,2458.4150390625,2458.460205078125,280.8593444824219,281.64410400390625,281.6906433105469,2448.203857421875,2456.942138671875,2445.423583984375,2454.2099609375,1990.0087890625,2006.125732421875,2432.3857421875,2331.617919921875,1991.01806640625,2435.406005859375,2326.443359375,2006.125732421875,2432.3857421875,2331.613525390625,2002.06103515625,2326.970947265625,2006.1435546875,2432.3857421875,2331.613525390625,2321.923095703125
86,8-Jan-13,19:00,2460.8935546875,2460.8935546875,2460.8935546875,2457.232177734375,2458.578369140625,2458.4150390625,280.83642578125,281.7605285644531,281.66534423828125,2448.07080078125,2456.9111328125,2445.267822265625,2454.138671875,1971.57568359375,1987.6533203125,2434.1591796875,2326.703369140625,1971.6043701171875,2437.38427734375,2321.560791015625,1987.6533203125,2434.159423828125,2326.703369140625,1984.402587890625,2321.727294921875,1987.6533203125,2434.159423828125,2326.7021484375,2316.3173828125
87,8-Jan-13,19:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.255859375,2458.43701171875,2458.1630859375,280.57965087890625,281.61328125,281.4415283203125,2447.90576171875,2456.54736328125,2444.890869140625,2453.554443359375,1954.2293701171875,1972.3238525390625,2429.361083984375,2323.843017578125,1956.1697998046875,2432.338623046875,2316.950439453125,1972.3238525390625,2429.361083984375,2322.579833984375,1967.726806640625,2317.57177734375,1972.308349609375,2429.361083984375,2322.579833984375,2313.358642578125
88,8-Jan-13,20:00,2460.8935546875,2460.8935546875,2460.8935546875,2456.878173828125,2458.0263671875,2458.258544921875,280.51898193359375,281.30755615234375,281.4795837402344,2447.6181640625,2456.156005859375,2444.370361328125,2452.960693359375,1961.1866455078125,1977.680908203125,2424.337890625,2322.51220703125,1961.9534912109375,2426.989501953125,2316.7216796875,1977.6776123046875,2424.337890625,2322.524658203125,1973.5289306640625,2317.508544921875,1977.6776123046875,2424.326171875,2322.524658203125,2312.06005859375
89,8-Jan-13,20:30,2460.8935546875,2460.8935546875,2460.8935546875,2456.813232421875,2458.242919921875,2458.431884765625,280.49920654296875,281.47900390625,281.6218566894531,2447.527587890625,2456.205810546875,2444.30419921875,2453.022216796875,1964.452880859375,1980.025634765625,2424.041015625,2323.59375,1964.13916015625,2426.63720703125,2318.0205078125,1980.025634765625,2424.041015625,2323.595947265625,1976.1298828125,2318.48388671875,1980.057373046875,2424.041015625,2323.595947265625,2312.9775390625
90,8-Jan-13,21:00,2460.8935546875,2460.8935546875,2460.8935546875,2456.6982421875,2458.4697265625,2458.56689453125,280.43975830078125,281.6514587402344,281.7320556640625,2447.785400390625,2456.37548828125,2444.664794921875,2453.2802734375,1967.7691650390625,1984.6761474609375,2427.244140625,2326.897216796875,1967.5948486328125,2428.423828125,2321.830810546875,1983.60205078125,2425.9326171875,2326.883056640625,1979.7784423828125,2321.808349609375,1983.7457275390625,2425.92724609375,2326.882080078125,2316.339599609375
91,8-Jan-13,21:30,2460.8935546875,2460.8935546875,2460.8935546875,2456.7734375,2458.5,2458.938232421875,280.52587890625,281.70758056640625,282.02081298828125,2448.916259765625,2456.410888671875,2445.868408203125,2453.406982421875,2007.1348876953125,2021.184326171875,2426.501220703125,2338.0546875,2006.5284423828125,2428.577392578125,2333.574951171875,2021.184326171875,2426.4931640625,2338.0546875,2017.68310546875,2333.212890625,2021.184326171875,2426.4931640625,2338.05908203125,2328.011474609375
92,8-Jan-13,22:00,2460.8935546875,2460.8935546875,2460.8935546875,2456.7626953125,2458.9111328125,2459.14404296875,280.5635070800781,282.0317687988281,282.2060546875,2449.450439453125,2456.78759765625,2446.636962890625,2454.011962890625,2014.5792236328125,2028.5732421875,2431.854248046875,2341.32763671875,2013.8555908203125,2434.277099609375,2336.862060546875,2028.5960693359375,2431.8408203125,2341.332763671875,2024.801025390625,2336.83447265625,2028.6143798828125,2431.865234375,2341.327880859375,2331.946044921875
93,8-Jan-13,22:30,2460.8935546875,2460.8935546875,2460.8935546875,2457.239990234375,2459.210693359375,2459.369873046875,280.9595947265625,282.3087463378906,282.434814453125,2450.69384765625,2458.40283203125,2448.09716796875,2454.503173828125,2081.918212890625,2093.64453125,2436.3779296875,2359.219970703125,2081.024169921875,2438.59521484375,2354.255615234375,2093.64453125,2436.3779296875,2359.219970703125,2090.72998046875,2355.274169921875,2093.655029296875,2436.3779296875,2359.219970703125,2349.761474609375
94,8-Jan-13,23:00,2460.8935546875,2460.8935546875,2460.8935546875,2457.581787109375,2459.357666015625,2459.52197265625,281.237548828125,282.4556884765625,282.5865478515625,2451.37109375,2457.488037109375,2449.0361328125,2455.169189453125,2128.8798828125,2138.551513671875,2437.824462890625,2370.433349609375,2127.5283203125,2439.716796875,2367.314453125,2138.5625,2437.824462890625,2371.73583984375,2136.153564453125,2368.337890625,2138.56298828125,2437.824462890625,2371.73583984375,2363.417236328125
95,8-Jan-13,23:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.55126953125,2459.380615234375,2459.49853515625,281.9632873535156,282.5412902832031,282.6435852050781,2452.53466796875,2458.067138671875,2450.576416015625,2456.125732421875,2202.206787109375,2209.251708984375,2438.11572265625,2387.19189453125,2202.22900390625,2439.48583984375,2382.90771484375,2209.251708984375,2438.110107421875,2385.910888671875,2207.50439453125,2383.35546875,2209.24951171875,2438.110107421875,2385.910888671875,2380.623046875
96,9-Jan-13,0:00,2462.223388671875,2460.8935546875,2460.8935546875,2458.42724609375,2459.721435546875,2459.677978515625,281.9088134765625,282.80242919921875,282.7951354980469,2453.224609375,2458.4755859375,2451.52685546875,2456.7958984375,2220.019775390625,2226.5732421875,2441.679931640625,2390.658447265625,2218.722900390625,2443.171875,2387.99853515625,2227.797119140625,2441.675048828125,2390.658447265625,2226.175048828125,2388.157958984375,2227.797119140625,2441.675048828125,2391.94580078125,2385.487060546875
97,9-Jan-13,0:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.6865234375,2460.05078125,2459.84521484375,282.1395568847656,283.08160400390625,282.9654541015625,2454.237060546875,2459.0234375,2452.8916015625,2457.681640625,2243.2998046875,2249.88525390625,2445.804443359375,2396.2685546875,2242.604248046875,2447.32568359375,2393.952880859375,2249.89794921875,2445.800537109375,2396.2685546875,2248.260009765625,2393.9404296875,2249.89794921875,2445.800537109375,2396.2685546875,2391.4423828125
98,9-Jan-13,1:00,2460.8935546875,2460.8935546875,2460.8935546875,2458.62451171875,2460.18115234375,2459.92724609375,282.10888671875,283.18145751953125,283.0325012207031,2454.4208984375,2459.136962890625,2453.147705078125,2457.876953125,2247.124267578125,2254.125244140625,2447.113037109375,2398.923095703125,2246.864990234375,2448.677001953125,2396.6806640625,2254.125244140625,2447.11279296875,2398.923095703125,2252.35791015625,2396.866455078125,2254.125244140625,2447.11279296875,2398.93212890625,2394.62451171875
99,9-Jan-13,1:30,2460.8935546875,2462.223388671875,2460.8935546875,2458.746337890625,2460.2060546875,2460.078125,282.2132263183594,283.220458984375,283.1577453613281,2456.431396484375,2459.22021484375,2453.907958984375,2458.02099609375,2265.648681640625,2271.82763671875,2447.109130859375,2404.502197265625,2265.1689453125,2448.4384765625,2401.2880859375,2270.594482421875,2447.109130859375,2404.502197265625,2269.05126953125,2401.138427734375,2270.594482421875,2447.109130859375,2404.502197265625,2398.917724609375
100,9-Jan-13,2:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.007080078125,2460.231689453125,2460.202392578125,282.4194641113281,283.2679443359375,283.2732238769531,2455.519775390625,2459.432861328125,2454.461181640625,2458.391357421875,2282.1689453125,2289.07080078125,2447.68896484375,2406.9140625,2282.984619140625,2448.88427734375,2406.409912109375,2287.834716796875,2447.69384765625,2406.915283203125,2287.654296875,2405.001953125,2287.834716796875,2447.69384765625,2406.915283203125,2402.946044921875
101,9-Jan-13,2:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.063232421875,2460.3671875,2460.13037109375,282.4662170410156,283.3686218261719,283.38604736328125,2455.5791015625,2459.62158203125,2454.63134765625,2458.6728515625,2279.19970703125,2285.756103515625,2448.917724609375,2406.755126953125,2280.7919921875,2450.251708984375,2403.454833984375,2285.756103515625,2448.917724609375,2405.46044921875,2284.0966796875,2403.586181640625,2285.769287109375,2448.91650390625,2405.457763671875,2401.539306640625
102,9-Jan-13,3:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.25439453125,2460.13330078125,2460.0,282.5823669433594,283.196533203125,283.1313781738281,2455.687255859375,2459.3583984375,2454.59375,2458.26025390625,2286.906005859375,2293.260498046875,2447.376708984375,2407.22607421875,2287.654541015625,2448.56787109375,2405.01318359375,2293.260498046875,2447.374267578125,2407.22607421875,2291.6455078125,2405.58203125,2293.260498046875,2447.374267578125,2407.22607421875,2403.78125
103,9-Jan-13,3:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.671630859375,2460.233154296875,2460.004150390625,282.65618896484375,283.278564453125,283.148681640625,2456.175537109375,2459.438232421875,2455.1474609375,2458.422119140625,2298.653564453125,2304.55126953125,2447.875732421875,2409.678466796875,2299.319091796875,2449.001953125,2407.5732421875,2304.55126953125,2447.875732421875,2409.67822265625,2303.058837890625,2408.04833984375,2304.551025390625,2447.873291015625,2409.67822265625,2406.2724609375
104,9-Jan-13,4:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.33203125,2460.304931640625,2460.01953125,282.80731201171875,283.3329162597656,283.16473388671875,2456.226318359375,2459.509033203125,2455.241455078125,2458.538330078125,2312.355712890625,2318.47119140625,2448.40869140625,2413.4453125,2313.663818359375,2449.52587890625,2411.474365234375,2317.21875,2448.41259765625,2413.446044921875,2315.993896484375,2412.0009765625,2317.21875,2448.408203125,2413.443603515625,2410.43212890625
105,9-Jan-13,4:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.3984375,2460.367431640625,2460.13427734375,282.7174377441406,283.393310546875,283.2611999511719,2456.45849609375,2459.7431640625,2455.615966796875,2458.90576171875,2317.582275390625,2322.36962890625,2448.443603515625,2414.810791015625,2317.62939453125,2449.419189453125,2413.08154296875,2322.366943359375,2448.443359375,2414.806396484375,2321.162841796875,2413.317626953125,2322.366943359375,2448.443359375,2414.806396484375,2411.709228515625
106,9-Jan-13,5:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.359375,2460.4140625,2460.225830078125,282.6983642578125,283.4324645996094,283.33087158203125,2456.5966796875,2459.865478515625,2455.829345703125,2459.09912109375,2322.61279296875,2326.96435546875,2450.062744140625,2415.920166015625,2322.256103515625,2451.001708984375,2414.349609375,2326.96435546875,2448.739501953125,2415.920166015625,2325.883544921875,2414.351806640625,2326.96435546875,2448.739501953125,2415.920166015625,2412.673583984375
107,9-Jan-13,5:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.426025390625,2460.413330078125,2460.26611328125,282.7511901855469,283.4398193359375,283.3663635253906,2456.8564453125,2461.180908203125,2456.09228515625,2459.0849609375,2330.583740234375,2334.718505859375,2448.911376953125,2419.592529296875,2330.323486328125,2449.7578125,2416.80419921875,2334.718505859375,2448.911376953125,2418.292236328125,2333.684814453125,2416.831298828125,2334.717041015625,2448.911376953125,2418.292236328125,2416.571044921875
108,9-Jan-13,6:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.573974609375,2461.762451171875,2460.32373046875,282.86767578125,283.46954345703125,283.4225769042969,2458.45263671875,2459.923583984375,2457.740478515625,2459.20849609375,2343.857421875,2347.092529296875,2449.1171875,2421.70947265625,2343.1015625,2449.8349609375,2420.463134765625,2347.092529296875,2449.1171875,2421.709228515625,2346.2998046875,2420.310791015625,2347.092529296875,2449.1171875,2421.709228515625,2418.82958984375
109,9-Jan-13,6:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.66162109375,2460.4765625,2460.388916015625,282.94140625,283.5137939453125,283.48175048828125,2457.413818359375,2459.993896484375,2456.754150390625,2459.347900390625,2354.783447265625,2357.490966796875,2450.063720703125,2424.580810546875,2353.807373046875,2450.7587890625,2423.482666015625,2357.490966796875,2450.063720703125,2425.890869140625,2356.837646484375,2424.560302734375,2357.490234375,2450.06396484375,2425.890869140625,2421.851318359375
110,9-Jan-13,7:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.547119140625,2460.5166015625,2460.32421875,282.853759765625,283.6838684082031,283.4269714355469,2457.47265625,2459.771240234375,2456.690185546875,2458.9990234375,2352.769287109375,2355.438232421875,2450.176513671875,2424.98046875,2351.77490234375,2450.92138671875,2423.869384765625,2355.435791015625,2450.17578125,2424.977783203125,2354.7890625,2423.732421875,2355.435791015625,2450.17578125,2426.288330078125,2422.41845703125
111,9-Jan-13,7:30,2460.8935546875,2462.223388671875,2460.8935546875,2459.83642578125,2461.850830078125,2460.420654296875,283.07781982421875,283.562255859375,283.5220947265625,2458.09375,2460.025146484375,2457.4814453125,2459.422119140625,2366.3818359375,2368.9638671875,2451.132080078125,2427.065673828125,2365.7197265625,2451.773681640625,2426.05078125,2368.93701171875,2451.13232421875,2427.06396484375,2368.306884765625,2425.84228515625,2368.93701171875,2451.13232421875,2427.06396484375,2424.5546875
