step,date_label,profile_time,p_634_A_W,p_634_B_W,p_634_C_W,p_645_B_W,p_646_B_W,p_652_A_W,p_671_A_W,p_671_B_W,p_671_C_W,p_675_A_W,p_675_B_W,p_675_C_W,p_692_C_W,p_611_C_W
124,9-Jan-13,14:00,-7494.1396484375,-349.9129333496094,-16530.076171875,-11615.58984375,-8717.228515625,-6925.3720703125,-17209.998046875,-37417.35546875,-13869.373046875,-36637.25390625,900.2814331054688,-13832.474609375,27580.7109375,-13446.349609375
125,9-Jan-13,14:30,-12755.439453125,-1456.7843017578125,-15407.759765625,-12491.9033203125,-18082.45703125,-7563.49853515625,-23885.388671875,-38449.72265625,-24113.87890625,-41674.2578125,-5343.66845703125,-13812.470703125,28546.962890625,-14326.6357421875
126,9-Jan-13,15:00,-11926.291015625,-866.3622436523438,-15641.7509765625,-9771.1142578125,-18918.986328125,-5927.1728515625,-23207.37109375,-35978.84375,-22021.333984375,-39544.296875,-2169.988525390625,-16761.4296875,31103.537109375,-15202.923828125
127,9-Jan-13,15:30,-11389.55078125,1000.2215576171875,-15068.5009765625,709.99609375,-14101.05859375,6.001185417175293,-19728.56640625,-15009.35546875,-12274.9775390625,-16148.4404296875,-3919.978515625,-5241.69580078125,34610.40234375,-9943.216796875
128,9-Jan-13,16:00,307.8399963378906,6964.26513671875,-2165.00732421875,11251.4521484375,2244.800048828125,4042.799072265625,10348.3974609375,5788.0654296875,13709.349609375,11304.234375,390.1216125488281,17491.8984375,32169.86328125,-603.9963989257812
129,9-Jan-13,16:30,8715.560546875,7037.30078125,5251.634765625,9653.001953125,9795.3564453125,10552.083984375,22975.32421875,9133.259765625,22275.44140625,16749.30859375,4107.28076171875,24161.861328125,28166.873046875,614.1986694335938
130,9-Jan-13,17:00,11517.6591796875,9704.607421875,7866.0947265625,16141.138671875,14077.1064453125,13502.6015625,29290.708984375,28082.021484375,30404.90625,36469.21484375,5285.64794921875,34449.80078125,35947.46875,12149.9296875
131,9-Jan-13,17:30,23496.701171875,16533.71484375,16513.34765625,25506.3125,26578.568359375,17747.43359375,52697.32421875,37037.27734375,51560.625,47529.30859375,12329.833984375,40645.171875,34136.36328125,11313.6669921875
132,9-Jan-13,18:00,36337.625,22572.279296875,23195.9453125,35256.7265625,49061.68359375,29233.822265625,76225.234375,71127.265625,80899.7890625,87763.4765625,22427.04296875,61159.828125,37901.2734375,26168.484375
133,9-Jan-13,18:30,50760.6171875,30853.904296875,30265.166015625,45530.05078125,71699.78125,34242.75,107983.203125,100891.9921875,111327.328125,128153.2578125,30297.44140625,76740.8125,49088.0546875,40665.15234375
134,9-Jan-13,19:00,56459.375,31197.89453125,32229.7734375,49968.9140625,75382.71875,33000.484375,119379.8515625,106742.1171875,119737.484375,142884.296875,28252.80078125,81190.015625,49450.10546875,46042.75390625
135,9-Jan-13,19:30,58027.12890625,28974.265625,31690.248046875,48242.859375,72937.71875,34274.7578125,116973.296875,99501.5,119177.2890625,138853.375,27122.451171875,76136.6171875,42888.54296875,42741.82421875
136,9-Jan-13,20:00,51874.203125,29268.599609375,34181.515625,45617.69921875,68502.09375,33730.60546875,113632.453125,100105.7265625,113763.953125,130785.6171875,26588.265625,81279.59375,41434.18359375,41517.6640625
137,9-Jan-13,20:30,51690.67578125,29191.63671875,33922.70703125,43876.14453125,70103.953125,34800.84765625,111357.9375,111625.8515625,113233.8984375,143556.21875,23981.4609375,83979.6875,49016.08203125,52238.9765625
138,9-Jan-13,21:00,52710.34765625,29722.609375,34712.44140625,42037.26171875,71373.0859375,36061.0859375,114644.6875,110935.5546875,113963.9765625,142259.953125,23647.34765625,88834.765625,45833.25390625,50168.24609375
139,9-Jan-13,21:30,53039.01171875,28986.92578125,32624.5390625,44190.02734375,72787.9375,31540.341796875,111994.7578125,106756.1328125,110993.4140625,139722.09375,21934.857421875,82008.546875,47479.734375,46322.99609375
140,9-Jan-13,22:00,45876.68359375,29134.814453125,30896.36328125,42437.16796875,66075.78125,31594.220703125,104404.3203125,99061.328125,104007.578125,126278.859375,23251.232421875,76456.75,42020.33984375,41245.35546875
141,9-Jan-13,22:30,49916.0546875,28336.060546875,29317.298828125,47532.640625,68456.5234375,29879.890625,107182.96875,96954.578125,110535.1875,130073.6484375,23891.4296875,69868.625,39403.69921875,38186.37109375
142,9-Jan-13,23:00,46657.6640625,27490.34375,29826.826171875,51387.9296875,63216.86328125,27171.359375,102591.8515625,94553.71875,107962.5625,125172.6875,22763.072265625,64630.94921875,39765.7890625,36189.73046875
143,9-Jan-13,23:30,38091.74609375,28931.8046875,25963.900390625,43345.34375,57446.4765625,25750.751953125,91702.8671875,87258.578125,96233.34375,111445.8984375,25013.875,59833.3046875,36712.9296875,35561.4765625
144,10-Jan-13,0:00,34970.25390625,26133.486328125,26333.576171875,42431.58203125,50391.2578125,24650.568359375,85905.3984375,80187.0625,90021.8359375,101383.8984375,23761.869140625,59177.09765625,30871.505859375,30883.966796875
145,10-Jan-13,0:30,36845.22265625,20176.328125,23969.470703125,43581.5,42645.15625,25907.498046875,80096.546875,73759.15625,82848.6953125,97747.921875,18929.912109375,55892.109375,28427.103515625,25186.1640625
146,10-Jan-13,1:00,37628.828125,19156.33203125,20698.419921875,37698.02734375,42118.515625,27131.349609375,77754.09375,67990.2578125,77208.921875,93464.4296875,16963.28515625,54947.77734375,22239.453125,22097.150390625
147,10-Jan-13,1:30,29917.62890625,16266.83203125,19776.462890625,30839.759765625,38319.9140625,20668.076171875,66575.4765625,63300.58203125,66736.34375,81920.15625,15426.806640625,46290.98046875,23141.671875,23795.701171875
148,10-Jan-13,2:00,29359.419921875,15659.927734375,19085.97265625,28102.8984375,37879.17578125,20572.076171875,64828.28125,60934.203125,63709.58203125,78875.4921875,14224.4228515625,45474.72265625,22479.5,22618.609375
149,10-Jan-13,2:30,28428.005859375,16126.9384765625,22468.94140625,26604.302734375,39797.8359375,23202.591796875,67213.6171875,62400.26171875,64109.70703125,77355.2578125,14970.67578125,50730.44921875,20078.927734375,20524.6328125
150,10-Jan-13,3:00,26946.85546875,12359.1552734375,19625.333984375,27522.625,33042.890625,22452.478515625,59164.30078125,60187.4921875,58340.2890625,74210.8046875,13030.0732421875,45273.1484375,19820.033203125,19203.333984375
151,10-Jan-13,3:30,25076.25,13063.330078125,20454.369140625,27978.755859375,33692.578125,21822.26953125,58175.14453125,62166.17578125,58136.15625,74612.59375,12950.0390625,46110.890625,21775.197265625,20116.49609375
152,10-Jan-13,4:00,25481.931640625,12530.82421875,20414.916015625,27962.591796875,33321.8359375,17563.43359375,58607.48828125,56778.24609375,58638.3671875,69981.6796875,12241.8046875,42371.7265625,20689.0703125,19858.43359375
153,10-Jan-13,4:30,24618.162109375,13111.4736328125,19584.529296875,29923.09375,31473.2578125,17527.455078125,57525.3515625,58060.72265625,58716.3984375,70625.984375,13396.1728515625,41429.4140625,21385.23828125,20752.720703125
154,10-Jan-13,5:00,24121.291015625,13353.9208984375,17150.09375,27744.654296875,31125.537109375,16067.181640625,55296.87109375,54059.5390625,56501.14453125,67691.3984375,12954.0400390625,37992.29296875,19808.84375,19130.19140625
155,10-Jan-13,5:30,29340.677734375,16495.697265625,18033.515625,29241.009765625,38557.625,16091.1650390625,63734.8125,54893.7109375,65968.0625,73728.5,14530.5322265625,41003.25390625,22377.451171875,21837.056640625
156,10-Jan-13,6:00,31230.3046875,17749.044921875,20909.814453125,28904.41796875,43571.10546875,17539.4453125,68215.8046875,53921.25,70843.34375,74082.6328125,14840.6240234375,43726.13671875,21507.267578125,20712.693359375
157,10-Jan-13,6:30,32349.298828125,19468.845703125,21837.435546875,27492.416015625,48945.97265625,18569.65625,73909.171875,62432.28515625,74934.390625,86541.140625,15284.7626953125,51022.421875,26910.58203125,28863.291015625
158,10-Jan-13,7:00,33987.66796875,20767.60546875,21722.548828125,30933.65234375,46618.5,18959.744140625,74867.40625,66705.8046875,75646.5625,89489.5390625,16067.001953125,48667.60546875,30983.607421875,31113.5859375
159,10-Jan-13,7:30,31985.923828125,20123.07421875,22515.046875,32039.890625,45550.73828125,21030.15625,73795.1640625,72279.7890625,73403.8671875,92018.3125,16255.0869140625,53615.32421875,33976.2890625,31864.294921875
160,10-Jan-13,8:00,29022.89453125,18617.212890625,17661.9609375,29983.314453125,38333.9921875,18219.59375,64895.0703125,62412.27734375,64939.890625,80101.1015625,17379.419921875,43456.046875,32289.86328125,27574.9140625
161,10-Jan-13,8:30,25172.228515625,15732.11328125,15315.7080078125,20568.44921875,34083.66796875,14970.8388671875,56900.24609375,53657.3203125,55469.5859375,70955.984375,13874.314453125,40199.02734375,36102.84765625,30655.935546875
162,10-Jan-13,9:00,23710.84375,14763.8994140625,15282.396484375,18727.791015625,33356.92578125,15963.1337890625,54437.703125,47302.89453125,55347.54296875,61254.20703125,14966.6826171875,37420.09765625,33876.29296875,22795.37109375
163,10-Jan-13,9:30,28752.994140625,14337.0859375,10446.779296875,22102.859375,35600.6953125,14732.9208984375,54688.7421875,43963.69921875,58281.953125,66529.1875,13639.22265625,33220.734375,33382.76171875,20454.609375
164,10-Jan-13,10:00,25496.84765625,8699.6181640625,6802.99609375,22672.841796875,24590.55859375,9729.923828125,45672.6171875,29898.669921875,48559.875,53666.61328125,10365.2333984375,22621.322265625,32503.931640625,13838.4736328125
165,10-Jan-13,10:30,18196.125,3699.045654296875,3824.598876953125,16877.05859375,13586.791015625,5135.013671875,31545.326171875,11197.9970703125,33356.140625,31572.232421875,4493.97412109375,14330.63671875,31227.626953125,7614.4638671875
166,10-Jan-13,11:00,10637.8134765625,8906.6435546875,8734.9013671875,16146.7841796875,17746.205078125,5893.1640625,31561.326171875,19862.244140625,34914.52734375,30864.09765625,5899.83935546875,22585.3125,35528.68359375,12510.05078125
167,10-Jan-13,11:30,4653.66943359375,4989.703125,4363.4365234375,15705.9248046875,7090.591796875,7039.390625,17780.126953125,20685.380859375,23367.703125,25767.08984375,4845.9716796875,16067.1982421875,32075.82421875,8214.65625
168,10-Jan-13,12:00,3733.56787109375,8607.62890625,3723.991943359375,6554.09375,11079.953125,8057.59326171875,17199.8828125,12341.5048828125,20444.9921875,13660.701171875,9616.9990234375,15054.87109375,30825.529296875,4579.48193359375
169,10-Jan-13,12:30,-3531.123291015625,4571.04931640625,4387.798828125,-2310.700927734375,3399.189208984375,6431.27099609375,4194.9716796875,2314.826171875,3374.822998046875,-6621.30908203125,7146.23046875,9973.228515625,31127.591796875,-1086.3515625
170,10-Jan-13,13:00,-636.0776977539062,6454.03466796875,-770.9475708007812,-1184.5322265625,5716.26904296875,2510.483154296875,8040.111328125,5498.09228515625,10190.0556640625,5122.986328125,9484.244140625,3984.470458984375,34340.66015625,6644.77880859375
171,10-Jan-13,13:30,1196.2562255859375,8368.703125,2038.7252197265625,946.2994995117188,8891.1357421875,5056.9990234375,13833.2109375,11868.2353515625,15095.7587890625,11516.279296875,9472.95703125,11211.6279296875,32812.0078125,8696.814453125
172,10-Jan-13,14:00,6643.6025390625,8381.9130859375,1390.734375,2130.653564453125,12718.525390625,3156.924072265625,19110.455078125,8865.1640625,20371.265625,14606.802734375,9901.7275390625,9743.115234375,31519.69921875,9057.0361328125
173,10-Jan-13,14:30,2403.5927734375,5749.7568359375,4243.06787109375,-782.24169921875,6424.33154296875,4722.93359375,11858.7470703125,-1234.4405517578125,11344.7685546875,-3320.65625,6103.904296875,9939.21875,24964.09375,-332.1075439453125
174,10-Jan-13,15:00,217.99639892578125,4656.5224609375,4574.0322265625,-2696.82763671875,4701.65673828125,6533.2939453125,8125.88623046875,-1256.448486328125,7137.7392578125,-3468.812744140625,5109.595703125,7870.5439453125,27082.587890625,-1486.48046875
175,10-Jan-13,15:30,-2143.11669921875,3767.97314453125,3035.77197265625,-2426.743408203125,4319.5224609375,7123.412109375,3732.866943359375,104.03712463378906,6257.52490234375,-1865.361572265625,5211.62841796875,5949.923828125,27406.671875,-718.2322387695312
176,10-Jan-13,16:00,1510.1219482421875,8040.953125,3895.63623046875,439.9963073730469,11878.0947265625,5267.04345703125,13909.7978515625,3639.298828125,16045.9169921875,3486.69091796875,7414.314453125,11237.638671875,23589.76171875,446.14447021484375
177,10-Jan-13,16:30,6243.4658203125,5109.44287109375,6295.86279296875,4893.908203125,12357.697265625,6945.3291015625,16506.09765625,10409.2431640625,20649.9765625,12288.3525390625,3713.39453125,15309.5478515625,24201.771484375,1110.2266845703125
178,10-Jan-13,17:00,8815.40234375,9645.2236328125,8817.953125,5159.57421875,17860.658203125,9424.7509765625,26107.876953125,19013.73828125,25951.142578125,21836.46875,9306.4609375,23788.970703125,27367.296875,9986.134765625
179,10-Jan-13,17:30,16454.384765625,20142.546875,17530.1171875,23650.611328125,34281.19140625,14448.791015625,54170.1953125,46937.4375,54058.5078125,53476.328125,16086.1005859375,36740.93359375,38646.578125,16576.95703125
180,10-Jan-13,18:00,33275.5390625,20693.740234375,27502.603515625,38706.19921875,47536.0546875,24886.904296875,76407.8046875,76005.1171875,78455.1953125,92444.2109375,18513.662109375,55493.94140625,46391.359375,27665.513671875
181,10-Jan-13,18:30,37219.609375,24245.00390625,32280.76953125,37153.70703125,54669.23046875,27551.529296875,88521.6328125,86330.8203125,87471.484375,101198.3046875,20890.53515625,68942.2578125,45991.30078125,36247.69921875
182,10-Jan-13,19:00,38692.7890625,25891.953125,35827.53515625,38865.55078125,58228.328125,31480.310546875,93842.0703125,92931.2109375,92582.8671875,107549.5546875,22242.955078125,73719.609375,46813.55859375,37325.96875
183,10-Jan-13,19:30,49337.61328125,29472.53515625,34254.875,42071.5546875,68227.3828125,30109.93359375,107665.046875,95334.0,108836.7734375,121727.9921875,27088.42578125,71905.296875,43934.8125,40307.05859375
184,10-Jan-13,20:00,55854.0390625,28365.296875,32743.44140625,45240.21484375,72508.9375,30000.033203125,113018.4453125,101500.265625,116282.71875,134881.125,26308.2265625,74260.046875,44420.9765625,45358.6875
185,10-Jan-13,20:30,58800.94140625,32023.484375,33212.81640625,49431.05859375,76575.3671875,36327.08984375,122328.4765625,109186.921875,123246.125,147550.796875,25045.779296875,85173.546875,45077.03125,45038.5703125
186,10-Jan-13,21:00,56619.0625,30864.96875,36063.171875,49721.43359375,76606.65625,33312.07421875,122422.625,108916.84375,122493.734375,146430.671875,22691.107421875,86708.015625,44825.265625,47033.19140625
187,10-Jan-13,21:30,53387.640625,31830.283203125,36565.81640625,48438.9765625,74418.09375,31640.1171875,117928.9921875,108680.734375,116556.6484375,138737.171875,25351.875,82809.546875,46335.39453125,45181.6328125
188,10-Jan-13,22:00,48962.7890625,27979.75390625,29723.0390625,45764.0546875,67331.859375,26973.205078125,108283.2109375,100511.859375,109210.8046875,131850.046875,24775.484375,73415.71875,42230.7265625,44873.46484375
189,10-Jan-13,22:30,48931.0703125,29382.849609375,31712.1875,45421.9296875,68329.5234375,28223.603515625,107840.0703125,99201.0,111518.171875,128658.203125,27369.458984375,75325.03125,37116.69140625,42420.87109375
190,10-Jan-13,23:00,47110.6796875,26444.029296875,27994.787109375,49712.51953125,63202.73046875,26341.091796875,101703.34375,99223.390625,107998.5234375,132093.53125,24549.62109375,66671.640625,43366.65625,44289.76171875
191,10-Jan-13,23:30,39851.94921875,29049.42578125,25445.357421875,43201.8125,60412.78125,26811.322265625,93989.3359375,83127.6484375,99962.515625,108787.53125,27982.75390625,60661.58984375,31844.837890625,30727.923828125
192,11-Jan-13,0:00,36106.7421875,26245.5390625,23148.765625,38288.12109375,52722.921875,23154.33203125,84297.5703125,78798.9375,88027.921875,99101.1953125,24647.671875,56298.203125,33062.0546875,31280.11328125
193,11-Jan-13,0:30,38366.61328125,18401.37890625,21978.26953125,37925.69140625,43299.53515625,24313.724609375,76895.984375,70369.25,80027.703125,93824.71875,18311.71484375,52040.87109375,27602.798828125,26024.4375
194,11-Jan-13,1:00,38760.3203125,17422.0703125,22539.896484375,34651.078125,43150.04296875,23954.6796875,76303.6796875,68712.5234375,76358.703125,90527.6796875,16219.048828125,53430.12890625,25931.623046875,24539.958984375
195,11-Jan-13,1:30,35173.55078125,15149.9658203125,20271.759765625,29483.6328125,39203.265625,21039.98828125,67949.6015625,62636.3515625,67530.5703125,82114.21875,14762.5947265625,46495.06640625,25107.109375,24223.849609375
196,11-Jan-13,2:00,32086.615234375,15282.8828125,20587.4296875,27086.466796875,36997.9921875,21218.21484375,64266.984375,60767.6796875,62513.12890625,76421.1796875,13345.1943359375,46639.09765625,21825.36328125,22049.138671875
197,11-Jan-13,2:30,26544.240234375,13593.6875,20735.376953125,22989.2109375,33713.9375,25216.9921875,58553.63671875,64354.95703125,55228.03515625,74238.6953125,12793.1494140625,50638.3828125,20455.705078125,20392.59765625
198,11-Jan-13,3:00,26177.3671875,13454.255859375,20258.298828125,23353.48828125,33615.10546875,23956.724609375,56160.72265625,62878.44140625,54899.4140625,72604.3203125,12577.9248046875,47569.3828125,20633.25390625,20430.607421875
199,11-Jan-13,3:30,27498.826171875,14169.8115234375,21582.12109375,25530.220703125,36514.6328125,22810.34765625,59903.7421875,63761.59375,60106.60546875,75314.328125,12739.974609375,47903.48828125,22117.376953125,21548.966796875
200,11-Jan-13,4:00,25282.99609375,12570.94921875,20770.98828125,25354.033203125,34660.2890625,17447.46484375,56173.08984375,59679.28125,57175.1875,70856.0703125,11899.70703125,42459.73046875,24770.080078125,23559.619140625
201,11-Jan-13,4:30,24490.986328125,13427.7548828125,18916.271484375,24219.74609375,32393.26953125,15701.109375,55574.90625,59061.046875,55117.46875,68357.5390625,13612.2412109375,41861.4921875,22281.447265625,23829.681640625
202,11-Jan-13,5:00,25395.099609375,15578.6591796875,16961.646484375,25261.919921875,34282.125,15000.95703125,57173.265625,56040.0,57340.05859375,67781.359375,15226.7421875,37957.7890625,21719.328125,21841.876953125
203,11-Jan-13,5:30,29493.16015625,16416.646484375,17797.419921875,27322.7421875,39210.04296875,16147.1826171875,62608.5390625,58194.7734375,64889.9140625,74754.734375,14672.5703125,41607.75390625,22625.552734375,23129.86328125
204,11-Jan-13,6:00,33202.17578125,16579.84765625,17054.03515625,27761.421875,41523.46484375,15735.0908203125,65185.10546875,55863.91796875,67238.4453125,76569.0390625,14862.6220703125,39948.93359375,23183.67578125,22955.43359375
205,11-Jan-13,6:30,33882.84375,17394.1796875,17176.052734375,26332.373046875,43020.80078125,18339.603515625,66899.46875,61673.9921875,67667.046875,84802.6640625,13751.228515625,43025.921875,27758.81640625,26878.69921875
206,11-Jan-13,7:00,32422.83203125,18365.123046875,18782.279296875,25137.90625,43955.20703125,21376.201171875,66125.2890625,63864.77734375,67345.0390625,84466.6015625,15244.7431640625,46491.04296875,28679.041015625,27785.39453125
207,11-Jan-13,7:30,27309.4765625,15972.1484375,18147.83984375,26220.14453125,35671.21875,19465.83984375,58903.703125,59527.22265625,58714.3515625,74778.75,13404.17578125,43313.99609375,32644.021484375,23619.646484375
208,11-Jan-13,8:00,22270.08984375,15305.6875,15118.48046875,16593.2265625,28530.322265625,20464.064453125,48285.24609375,50454.765625,47851.30859375,60954.109375,12435.875,41067.28125,33559.515625,21943.09765625
209,11-Jan-13,8:30,14633.345703125,7705.87255859375,7483.4169921875,5109.5986328125,14607.046875,12012.373046875,26758.21484375,22838.1484375,26406.447265625,30448.013671875,8454.76171875,21428.93359375,32151.8515625,13360.3232421875
210,11-Jan-13,9:00,10064.79296875,1305.2091064453125,638.6299438476562,-4471.97802734375,9239.3310546875,5439.0771484375,11694.7119140625,-960.3426513671875,12423.033203125,8491.6826171875,2144.6689453125,7344.37890625,35478.66796875,5649.82958984375
211,11-Jan-13,9:30,3352.8232421875,-5058.697265625,-3065.43359375,-12940.0009765625,-950.3339233398438,-1196.236572265625,-4080.945068359375,-22325.96875,-3932.958984375,-16829.328125,-3499.092041015625,-4687.5185546875,31895.77734375,-4303.3935546875
212,11-Jan-13,10:00,-11137.8515625,-10937.5673828125,-8132.70703125,-17943.53515625,-20775.333984375,-7045.38671875,-28139.4609375,-44611.92578125,-27342.646484375,-48681.68359375,-9681.0283203125,-20152.521484375,29763.22265625,-17875.99609375
213,11-Jan-13,10:30,-21797.072265625,-15645.6728515625,-17722.75390625,-28248.8203125,-35197.16796875,-14167.037109375,-52926.015625,-69230.71875,-50768.2265625,-80087.9296875,-10917.4169921875,-40333.078125,26990.501953125,-27931.0546875
214,11-Jan-13,11:00,-29398.515625,-16906.080078125,-23048.4609375,-30478.365234375,-44931.21875,-16299.2841796875,-68036.1953125,-79386.875,-63054.83203125,-94877.0390625,-14854.6396484375,-46475.06640625,28675.01171875,-33969.01171875
215,11-Jan-13,11:30,-23806.333984375,-17285.734375,-24051.623046875,-32104.212890625,-42909.640625,-24008.888671875,-60682.30078125,-77380.515625,-60481.7734375,-85575.4296875,-19242.048828125,-49511.484375,40772.9609375,-26133.84375
216,11-Jan-13,12:00,-20349.474609375,-20363.384765625,-22823.888671875,-30937.640625,-43208.51171875,-16486.15625,-63665.05859375,-71297.4921875,-62558.640625,-79075.9609375,-20492.541015625,-46581.5546875,44339.3828125,-29511.177734375
217,11-Jan-13,12:30,-18373.912109375,-16152.5078125,-16828.53515625,-18805.8828125,-34874.3984375,-13854.7158203125,-54786.78515625,-41230.71875,-42811.234375,-49367.8125,-14640.58203125,-40303.0390625,54437.19921875,-12982.19921875
218,11-Jan-13,13:00,-20486.298828125,-8314.8974609375,-25432.455078125,-20152.19921875,-34349.76953125,-20146.0078125,-52387.83203125,-66765.8359375,-38792.59375,-69329.796875,-6582.056640625,-54151.54296875,47899.203125,-23975.765625
219,11-Jan-13,13:30,-24092.88671875,-5531.38330078125,-27252.568359375,-22148.0390625,-35644.65234375,-18969.7421875,-54450.58984375,-64330.96484375,-43465.21484375,-69261.6640625,-6662.08203125,-48611.73828125,53476.984375,-18742.06640625
220,11-Jan-13,14:00,-18839.306640625,-1622.2891845703125,-26157.98046875,-22242.853515625,-27682.08203125,-17291.419921875,-45466.5234375,-65299.30859375,-33665.3984375,-67441.3203125,-2058.642333984375,-47267.29296875,47365.48046875,-20994.79296875
221,11-Jan-13,14:30,-4000.984619140625,1732.4154052734375,-13125.8642578125,-2248.69287109375,-18404.802734375,-11058.1875,-18082.197265625,-34236.22265625,-1710.4156494140625,-29883.9140625,-1872.5843505859375,-24275.892578125,49381.984375,-8744.833984375
222,11-Jan-13,15:00,-6157.25537109375,14383.1015625,-6722.05712890625,-2268.706787109375,-3027.0751953125,-8765.736328125,1236.286376953125,-10741.5693359375,11516.80859375,-10938.1669921875,8808.74609375,-10673.21875,55863.62890625,5416.6181640625
223,11-Jan-13,15:30,6200.43896484375,18770.947265625,1715.7662353515625,10395.2822265625,16317.9248046875,-254.05027770996094,29332.794921875,15603.5673828125,34964.78125,23918.734375,10421.244140625,13394.345703125,61395.12890625,11353.68359375
224,11-Jan-13,16:00,8155.6669921875,23063.32421875,3475.382080078125,14014.357421875,17175.833984375,9938.630859375,35396.07421875,22694.099609375,37119.09765625,30181.767578125,8398.6201171875,28613.25390625,61399.05078125,7188.32470703125
225,11-Jan-13,16:30,4868.11669921875,27643.232421875,4881.353515625,14684.5615234375,19873.197265625,22598.4609375,37364.4609375,37743.46484375,38795.47265625,40918.078125,10541.2880859375,40789.1953125,60814.85546875,7306.36376953125
226,11-Jan-13,17:00,32253.130859375,36096.2890625,19957.814453125,39496.20703125,42991.32421875,32892.03125,83859.0234375,77909.7890625,85618.703125,96090.8828125,14816.6298828125,66957.65625,67444.421875,24347.875
227,11-Jan-13,17:30,47855.83203125,47319.63671875,35062.01171875,64013.640625,65281.87109375,37615.40625,127625.8046875,108004.5625,127567.375,134340.328125,27634.611328125,87319.484375,69699.1484375,34769.79296875
228,11-Jan-13,18:00,57593.7421875,45889.08203125,53648.47265625,83210.71875,74854.5703125,45228.8984375,150101.09375,149933.375,151857.34375,174928.421875,32011.935546875,111165.8828125,78147.2265625,55691.98046875
229,11-Jan-13,18:30,72371.84375,59083.265625,64265.0703125,97932.015625,99618.953125,54488.3671875,189775.171875,185880.125,191261.21875,218785.609375,38781.9921875,137676.578125,84728.8828125,66849.65625
230,11-Jan-13,19:00,88173.828125,72745.6953125,60871.5,104278.7421875,123364.6875,65464.84765625,218363.265625,203624.640625,222822.6875,255213.515625,51045.84375,149972.734375,88468.3203125,78713.5859375
231,11-Jan-13,19:30,102706.1796875,74826.78125,68667.4375,117429.9921875,134671.859375,69071.640625,243425.140625,217539.25,249315.59375,277286.78125,55019.0,162443.921875,85620.9765625,80703.03125
232,11-Jan-13,20:00,108137.640625,69155.6171875,67335.7421875,115814.46875,137238.5,66537.09375,249220.5625,212039.4375,252437.6875,283675.84375,52236.12890625,164794.96875,83972.96875,82348.7265625
233,11-Jan-13,20:30,115808.109375,68827.90625,66597.2109375,107232.75,140523.09375,63600.5234375,250168.78125,208262.109375,244142.0625,281185.375,49955.4296875,163576.96875,88544.109375,84261.3515625
234,11-Jan-13,21:00,124864.0234375,66409.3828125,64013.328125,109859.375,147668.65625,61260.02734375,252779.5625,210691.171875,249567.953125,285856.09375,58588.19921875,154213.859375,96357.9375,91611.6328125
235,11-Jan-13,21:30,104785.6953125,65744.078125,63825.37109375,103426.5234375,137239.25,62994.28125,234687.21875,204474.9375,235597.90625,269024.4375,53292.44921875,149748.296875,84330.9765625,81794.3828125
236,11-Jan-13,22:00,90773.4453125,60378.9296875,58170.96484375,98080.421875,121603.7109375,58993.43359375,210413.25,195947.96875,215437.359375,252129.46875,51774.50390625,134411.484375,82428.421875,78067.265625
237,11-Jan-13,22:30,84505.1640625,52959.75390625,52091.80859375,90539.671875,110308.5625,55900.9765625,189242.390625,178581.640625,197850.9375,234722.078125,46372.37109375,121795.421875,74816.515625,70878.9453125
238,11-Jan-13,23:00,73239.859375,45325.84375,45313.51953125,90299.171875,94978.171875,51388.09765625,165450.78125,185123.96875,176541.65625,238614.875,37363.26953125,111860.1953125,85679.203125,78345.359375
239,11-Jan-13,23:30,73865.078125,42672.29296875,45740.01953125,90255.2890625,93224.609375,47971.43359375,161260.75,175708.765625,172198.5625,226928.625,33683.81640625,109545.4296875,75826.75,69918.625
240,12-Jan-13,0:00,69626.5546875,35143.97265625,38775.7421875,76632.28125,80334.7421875,38367.4453125,145972.03125,147324.578125,151571.25,198538.109375,28726.904296875,91999.59375,65147.98828125,63778.48828125
