step,date_label,profile_time,v_632_A_rms_V,v_632_B_rms_V,v_632_C_rms_V,v_633_A_rms_V,v_633_B_rms_V,v_633_C_rms_V,v_634_A_rms_V,v_634_B_rms_V,v_634_C_rms_V,v_645_B_rms_V,v_645_C_rms_V,v_646_B_rms_V,v_646_C_rms_V,v_652_A_rms_V,v_671_A_rms_V,v_671_B_rms_V,v_671_C_rms_V,v_675_A_rms_V,v_675_B_rms_V,v_675_C_rms_V,v_680_A_rms_V,v_680_B_rms_V,v_680_C_rms_V,v_684_A_rms_V,v_684_C_rms_V,v_692_A_rms_V,v_692_B_rms_V,v_692_C_rms_V,v_611_C_rms_V
56,8-Jan-13,4:00,2460.8935546875,2460.8935546875,2462.223388671875,2459.9287109375,2460.615478515625,2460.422607421875,283.15399169921875,283.64013671875,283.69085693359375,2458.176513671875,2460.21728515625,2457.676025390625,2459.72412109375,2387.511962890625,2389.703125,2450.973876953125,2434.146484375,2385.970703125,2451.382568359375,2433.292236328125,2388.412353515625,2450.973876953125,2434.146484375,2387.861572265625,2433.458251953125,2388.412353515625,2450.9736328125,2434.146484375,2432.715576171875
57,8-Jan-13,4:30,2460.8935546875,2460.8935546875,2462.223388671875,2459.9443359375,2460.618408203125,2460.363525390625,283.1617126464844,283.6390686035156,283.49432373046875,2458.28076171875,2460.17822265625,2457.762939453125,2459.65478515625,2388.150634765625,2390.19189453125,2450.385009765625,2433.514892578125,2389.138427734375,2450.773681640625,2432.57177734375,2390.19189453125,2450.385009765625,2433.514892578125,2389.679443359375,2432.775146484375,2390.19189453125,2450.385009765625,2433.514892578125,2431.983642578125
58,8-Jan-13,5:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.906982421875,2460.609375,2460.430908203125,283.13787841796875,283.63458251953125,283.541748046875,2458.269775390625,2460.22314453125,2457.77685546875,2459.736083984375,2387.953857421875,2390.0009765625,2450.8193359375,2434.499755859375,2387.61279296875,2451.21875,2433.6611328125,2390.00146484375,2450.8193359375,2434.499755859375,2389.489501953125,2433.812744140625,2390.00146484375,2450.8193359375,2434.499755859375,2433.07470703125
59,8-Jan-13,5:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.950439453125,2460.551025390625,2460.46923828125,283.1689453125,283.5966491699219,283.5696716308594,2458.255859375,2460.173828125,2457.734375,2459.65869140625,2388.1005859375,2390.17138671875,2450.638427734375,2434.703369140625,2387.82080078125,2450.98388671875,2433.894287109375,2390.17138671875,2450.638427734375,2434.703369140625,2389.65576171875,2434.00537109375,2390.17041015625,2450.638427734375,2434.703369140625,2434.57080078125
60,8-Jan-13,6:00,2462.223388671875,2460.8935546875,2460.8935546875,2459.8193359375,2460.513671875,2460.49560546875,283.07012939453125,283.5611267089844,283.57708740234375,2458.092041015625,2460.053466796875,2457.49560546875,2459.460693359375,2384.47509765625,2386.534912109375,2450.273681640625,2435.835693359375,2384.083251953125,2450.606689453125,2433.730224609375,2386.53173828125,2450.27392578125,2434.5205078125,2386.018310546875,2433.837890625,2386.531005859375,2450.274169921875,2434.5205078125,2434.4189453125
61,8-Jan-13,6:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.9560546875,2460.43212890625,2460.43115234375,283.31475830078125,283.5047607421875,283.5325927734375,2458.21630859375,2459.971923828125,2457.5810546875,2459.334716796875,2384.12451171875,2386.18798828125,2450.18359375,2433.509765625,2383.7861328125,2450.54248046875,2432.6103515625,2386.18798828125,2450.18359375,2433.509765625,2385.67626953125,2432.76220703125,2386.192138671875,2450.18359375,2433.509765625,2431.963623046875
62,8-Jan-13,7:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.023193359375,2460.443115234375,2460.36669921875,283.20794677734375,283.51300048828125,283.48968505859375,2458.418701171875,2459.969482421875,2457.790283203125,2459.352294921875,2384.48095703125,2386.642822265625,2449.69091796875,2432.3779296875,2384.309814453125,2450.00341796875,2431.417236328125,2386.6357421875,2449.69091796875,2432.3779296875,2386.10205078125,2431.52490234375,2386.6357421875,2449.688720703125,2432.3779296875,2430.618408203125
63,8-Jan-13,7:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.060546875,2460.4892578125,2460.456787109375,283.24603271484375,283.5572814941406,283.5640563964844,2458.878662109375,2460.0263671875,2458.301513671875,2459.467041015625,2393.237548828125,2395.47265625,2450.98974609375,2435.312255859375,2393.487060546875,2451.28564453125,2434.40283203125,2395.47265625,2450.98974609375,2435.31201171875,2394.909423828125,2434.65625,2395.47607421875,2450.98974609375,2435.31201171875,2433.946533203125
64,8-Jan-13,8:00,2460.8935546875,2462.223388671875,2460.8935546875,2460.28271484375,2461.819580078125,2460.53466796875,283.41802978515625,283.7328796386719,283.6397399902344,2459.532470703125,2460.15283203125,2459.05517578125,2459.69384765625,2402.887939453125,2404.998046875,2452.185791015625,2436.6376953125,2403.37353515625,2452.46826171875,2435.78076171875,2404.995361328125,2452.185791015625,2436.6376953125,2404.466064453125,2435.956298828125,2404.995361328125,2452.184814453125,2436.6376953125,2435.224365234375
65,8-Jan-13,8:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.258056640625,2461.832275390625,2460.649658203125,283.4091491699219,283.7493591308594,283.7258605957031,2459.44189453125,2460.244873046875,2459.0126953125,2459.81884765625,2406.5322265625,2408.530517578125,2452.562744140625,2439.729736328125,2407.113525390625,2452.75341796875,2439.028076171875,2408.530517578125,2452.562744140625,2439.729248046875,2408.01806640625,2439.268798828125,2408.530517578125,2452.562744140625,2439.729248046875,2438.76171875
66,8-Jan-13,9:00,2460.8935546875,2460.8935546875,2462.223388671875,2460.532958984375,2460.5400390625,2462.1259765625,283.62847900390625,283.6551208496094,283.8602294921875,2460.163330078125,2460.3759765625,2459.839599609375,2460.055419921875,2422.35791015625,2423.819580078125,2453.955810546875,2442.6123046875,2422.8994140625,2454.046875,2442.07763671875,2423.819580078125,2455.28271484375,2442.611572265625,2423.452880859375,2442.13720703125,2423.817138671875,2455.28271484375,2442.611572265625,2441.629638671875
67,8-Jan-13,9:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.697998046875,2460.6787109375,2460.819580078125,283.7640686035156,283.7732849121094,283.9006042480469,2460.720947265625,2460.598876953125,2460.54736328125,2459.089111328125,2440.77001953125,2441.862548828125,2456.13134765625,2448.3642578125,2441.655517578125,2456.23388671875,2447.8984375,2441.862548828125,2457.458251953125,2448.3642578125,2441.572265625,2448.29345703125,2441.862548828125,2457.458251953125,2448.3642578125,2448.2001953125
68,8-Jan-13,10:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.95068359375,2460.491455078125,2460.9755859375,283.9508361816406,283.66241455078125,284.0237121582031,2461.1572265625,2460.654052734375,2461.033935546875,2460.5400390625,2454.72802734375,2454.6982421875,2457.181640625,2451.11328125,2454.981689453125,2457.134033203125,2450.864013671875,2454.6982421875,2457.181640625,2451.113037109375,2454.712158203125,2451.03955078125,2454.6982421875,2457.181640625,2451.113037109375,2450.970458984375
69,8-Jan-13,10:30,2462.223388671875,2460.8935546875,2460.8935546875,2460.431640625,2460.2236328125,2461.060302734375,283.5488586425781,283.429443359375,284.0290222167969,2460.37060546875,2460.1669921875,2459.938232421875,2459.738037109375,2432.99951171875,2432.9404296875,2452.698486328125,2448.01904296875,2432.572021484375,2452.579345703125,2447.76611328125,2432.9404296875,2452.698486328125,2449.3427734375,2432.96875,2449.13916015625,2432.9404296875,2452.698486328125,2449.3427734375,2447.616943359375
70,8-Jan-13,11:00,2460.8935546875,2460.8935546875,2460.8935546875,2461.771728515625,2460.185791015625,2461.031982421875,283.5517272949219,283.3996276855469,284.0054931640625,2460.27685546875,2460.155029296875,2459.83349609375,2459.715576171875,2432.078125,2431.922119140625,2452.875,2447.15673828125,2431.56982421875,2452.82421875,2446.818603515625,2431.922119140625,2452.875,2447.15673828125,2431.980224609375,2446.88916015625,2431.922119140625,2452.875,2447.15673828125,2446.62841796875
71,8-Jan-13,11:30,2460.8935546875,2460.8935546875,2460.8935546875,2460.295654296875,2460.048583984375,2461.27294921875,283.44976806640625,283.3038330078125,284.1666259765625,2459.78515625,2459.986572265625,2459.225341796875,2459.43212890625,2418.4150390625,2418.2421875,2453.083251953125,2444.587158203125,2417.30859375,2453.08935546875,2444.36181640625,2418.2421875,2453.083251953125,2444.587158203125,2418.314208984375,2444.126220703125,2418.2421875,2453.083251953125,2444.587158203125,2443.67138671875
72,8-Jan-13,12:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.24560546875,2460.16015625,2461.40185546875,283.43017578125,283.39398193359375,284.2686462402344,2459.82568359375,2460.180419921875,2459.375732421875,2459.739013671875,2421.088623046875,2420.676513671875,2455.43359375,2444.80224609375,2419.658447265625,2455.68310546875,2444.5693359375,2420.676513671875,2455.43359375,2444.80224609375,2420.809326171875,2444.371826171875,2420.67626953125,2455.43359375,2444.80224609375,2443.952392578125
73,8-Jan-13,12:30,2460.8935546875,2462.223388671875,2460.8935546875,2460.232666015625,2459.721435546875,2461.463623046875,283.3925476074219,283.0672607421875,284.28204345703125,2459.4248046875,2459.9677734375,2458.838623046875,2459.384521484375,2404.593994140625,2404.958251953125,2453.66748046875,2440.4365234375,2405.012451171875,2453.89990234375,2439.869384765625,2404.9541015625,2453.6669921875,2440.4365234375,2404.888916015625,2439.894775390625,2404.9541015625,2453.6669921875,2440.436767578125,2439.347412109375
74,8-Jan-13,13:00,2460.8935546875,2460.8935546875,2460.8935546875,2460.20654296875,2459.42626953125,2461.34375,283.34234619140625,282.83428955078125,284.3212585449219,2459.837646484375,2459.76953125,2457.77099609375,2459.03125,2391.289306640625,2391.73828125,2451.904052734375,2437.60498046875,2390.26611328125,2452.22265625,2436.695068359375,2391.737548828125,2451.904052734375,2437.60498046875,2391.638916015625,2437.1494140625,2391.737548828125,2451.9033203125,2437.60498046875,2436.6865234375
75,8-Jan-13,13:30,2460.8935546875,2460.8935546875,2462.223388671875,2460.2509765625,2459.301025390625,2462.52490234375,283.3553771972656,282.73199462890625,284.0492248535156,2458.236328125,2459.730712890625,2457.464599609375,2458.949462890625,2386.235107421875,2387.180419921875,2449.845947265625,2438.432861328125,2385.821044921875,2449.9140625,2437.547119140625,2387.180419921875,2449.845947265625,2438.432861328125,2386.931884765625,2438.167236328125,2387.172119140625,2449.845947265625,2438.432861328125,2437.88427734375
76,8-Jan-13,14:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.990966796875,2459.422119140625,2460.8681640625,283.14544677734375,282.77978515625,283.7912292480469,2457.75146484375,2460.902587890625,2456.8701171875,2458.703369140625,2353.130859375,2356.029541015625,2449.42724609375,2428.07080078125,2353.53759765625,2449.878662109375,2426.618408203125,2356.029541015625,2449.42724609375,2428.07080078125,2355.28662109375,2427.44140625,2356.029541015625,2449.42724609375,2428.07080078125,2426.74755859375
77,8-Jan-13,14:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.59521484375,2459.41455078125,2460.77197265625,282.84161376953125,282.7382507324219,283.6881408691406,2456.33740234375,2459.38330078125,2455.28662109375,2458.345703125,2303.961669921875,2308.76513671875,2449.34130859375,2416.62548828125,2304.3369140625,2450.322265625,2414.787353515625,2308.762939453125,2449.34130859375,2416.62548828125,2307.525146484375,2415.635498046875,2308.762939453125,2449.34423828125,2416.62548828125,2414.5322265625
78,8-Jan-13,15:00,2460.8935546875,2460.8935546875,2460.8935546875,2458.956298828125,2459.2998046875,2460.611572265625,282.3428649902344,282.593505859375,283.5101623535156,2455.067138671875,2459.114013671875,2453.80908203125,2457.87353515625,2272.16015625,2277.471435546875,2446.541015625,2409.739990234375,2272.0302734375,2447.6962890625,2407.61474609375,2277.471435546875,2446.53857421875,2409.739990234375,2276.11474609375,2408.484375,2277.471435546875,2446.53857421875,2409.740478515625,2407.102294921875
79,8-Jan-13,15:30,2462.223388671875,2460.8935546875,2460.8935546875,2459.215087890625,2458.907470703125,2460.3662109375,282.6421203613281,282.2984619140625,283.315185546875,2454.895751953125,2458.8212890625,2453.46875,2457.393798828125,2257.546142578125,2264.430908203125,2444.259033203125,2402.394775390625,2258.93505859375,2445.38818359375,2399.62060546875,2264.430908203125,2444.259033203125,2402.394775390625,2262.66796875,2400.846923828125,2264.429443359375,2444.259033203125,2402.394775390625,2400.43310546875
80,8-Jan-13,16:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.004638671875,2458.841552734375,2460.248291015625,282.3184509277344,282.224609375,283.2051696777344,2455.037841796875,2458.539794921875,2453.455078125,2456.963134765625,2241.57373046875,2249.82666015625,2442.15869140625,2397.179443359375,2244.011962890625,2443.22998046875,2394.05224609375,2249.82666015625,2443.47802734375,2397.179443359375,2247.70947265625,2395.390869140625,2249.82666015625,2443.47802734375,2397.183349609375,2393.404052734375
81,8-Jan-13,16:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.6572265625,2458.74169921875,2460.190673828125,282.0467224121094,282.1199645996094,283.1280822753906,2453.815673828125,2458.192138671875,2451.984130859375,2456.36962890625,2212.56298828125,2220.91015625,2440.020751953125,2391.082275390625,2213.991943359375,2441.141357421875,2388.096435546875,2220.986328125,2440.020751953125,2391.082275390625,2218.8662109375,2388.873046875,2220.986328125,2440.022216796875,2391.082275390625,2386.4638671875
82,8-Jan-13,17:00,2460.8935546875,2462.223388671875,2460.8935546875,2458.251953125,2460.166748046875,2459.48388671875,281.697998046875,282.26251220703125,282.5699462890625,2453.436279296875,2457.994140625,2451.41748046875,2455.983642578125,2152.577880859375,2163.583251953125,2437.752197265625,2374.675537109375,2154.46337890625,2439.384521484375,2370.9873046875,2163.580078125,2437.752197265625,2374.675537109375,2160.773193359375,2371.94970703125,2163.580078125,2437.75244140625,2374.675537109375,2368.955810546875
83,8-Jan-13,17:30,2460.8935546875,2460.8935546875,2460.8935546875,2457.881103515625,2458.505615234375,2459.135498046875,281.37017822265625,281.8067626953125,282.2540588378906,2450.9658203125,2457.452392578125,2448.59326171875,2455.103759765625,2102.980224609375,2116.1201171875,2434.610107421875,2361.65283203125,2105.493408203125,2436.55615234375,2357.326171875,2116.135498046875,2434.61767578125,2361.653076171875,2112.79248046875,2358.47802734375,2116.1484375,2434.61767578125,2361.653076171875,2354.980712890625
84,8-Jan-13,18:00,2460.8935546875,2460.8935546875,2462.223388671875,2457.682861328125,2458.325439453125,2458.715087890625,281.1772155761719,281.6252746582031,282.0600891113281,2449.606689453125,2457.048583984375,2446.947265625,2454.400146484375,2047.4488525390625,2062.1044921875,2431.946533203125,2345.007568359375,2049.38037109375,2434.36865234375,2340.0732421875,2062.103759765625,2431.946533203125,2345.007568359375,2058.38671875,2341.062744140625,2062.103759765625,2431.945068359375,2345.007568359375,2336.754150390625
85,8-Jan-13,18:30,2460.8935546875,2460.8935546875,2460.8935546875,2457.2744140625,2458.4150390625,2458.460205078125,280.85931396484375,281.6441345214844,281.6906433105469,2448.20361328125,2456.94189453125,2445.423583984375,2454.19482421875,1990.0159912109375,2006.1162109375,2432.38671875,2331.6083984375,1990.99072265625,2435.4072265625,2326.438232421875,2006.09814453125,2432.38818359375,2331.6083984375,2002.0335693359375,2326.9658203125,2006.09814453125,2432.38818359375,2331.61376953125,2321.923583984375
86,8-Jan-13,19:00,2460.893310546875,2460.8935546875,2460.8935546875,2457.232177734375,2458.578369140625,2458.4150390625,280.8363952636719,281.7605285644531,281.66534423828125,2448.07080078125,2458.239013671875,2445.267822265625,2454.14111328125,1970.5498046875,1987.689453125,2434.1552734375,2326.701416015625,1971.6405029296875,2437.38037109375,2321.55859375,1987.6820068359375,2434.1552734375,2326.701416015625,1983.3594970703125,2321.72509765625,1987.6820068359375,2434.157470703125,2326.701416015625,2316.316650390625
87,8-Jan-13,19:30,2460.8935546875,2460.8935546875,2460.8935546875,2456.9287109375,2458.43701171875,2458.1630859375,280.58013916015625,281.6132507324219,281.4414978027344,2447.90576171875,2456.547607421875,2444.890869140625,2453.54736328125,1954.199462890625,1973.3712158203125,2429.361572265625,2322.580810546875,1956.1510009765625,2433.65380859375,2316.951416015625,1973.3712158203125,2429.36181640625,2322.580810546875,1967.7239990234375,2317.572998046875,1973.3712158203125,2429.36181640625,2322.5791015625,2312.108642578125
88,8-Jan-13,20:00,2462.223388671875,2460.8935546875,2460.8935546875,2456.8779296875,2458.029052734375,2458.2578125,280.6705017089844,281.3095397949219,281.479248046875,2447.617919921875,2456.156005859375,2444.370361328125,2452.9384765625,1961.14453125,1977.642822265625,2424.326416015625,2323.76220703125,1961.9190673828125,2426.9775390625,2316.704345703125,1977.64697265625,2424.326416015625,2323.76220703125,1973.498291015625,2318.743408203125,1977.64697265625,2424.32666015625,2323.76220703125,2312.06005859375
89,8-Jan-13,20:30,2460.8935546875,2460.8935546875,2460.8935546875,2456.81298828125,2458.242919921875,2458.43359375,280.4992370605469,281.47900390625,281.62310791015625,2447.530517578125,2456.207275390625,2444.308837890625,2453.020751953125,1964.46435546875,1980.04296875,2424.04150390625,2323.599609375,1964.1483154296875,2426.637939453125,2318.026611328125,1980.0350341796875,2424.04150390625,2323.599609375,1976.139404296875,2318.48779296875,1980.0350341796875,2424.042724609375,2323.599609375,2312.9814453125
90,8-Jan-13,21:00,2460.8935546875,2460.8935546875,2460.8935546875,2456.69873046875,2458.4697265625,2458.56689453125,280.4402770996094,281.6514587402344,281.7320251464844,2449.109619140625,2456.37548828125,2444.669189453125,2453.294921875,1967.7926025390625,1983.626220703125,2425.955810546875,2326.896728515625,1967.6195068359375,2428.447509765625,2321.843017578125,1983.626220703125,2425.931884765625,2326.896728515625,1979.658935546875,2321.8203125,1983.626220703125,2425.931884765625,2326.884765625,2316.330810546875
91,8-Jan-13,21:30,2460.8935546875,2460.8935546875,2460.8935546875,2456.7734375,2459.82861328125,2458.93798828125,280.5259094238281,281.85986328125,282.0207824707031,2448.916015625,2456.410888671875,2445.868408203125,2453.3984375,2007.121826171875,2021.173583984375,2426.482666015625,2338.0712890625,2006.51708984375,2428.566162109375,2333.59619140625,2021.173583984375,2426.482666015625,2338.0712890625,2017.69140625,2334.486083984375,2022.284912109375,2426.482666015625,2338.0712890625,2328.023681640625
92,8-Jan-13,22:00,2460.8935546875,2460.8935546875,2460.8935546875,2456.76220703125,2458.9111328125,2459.14404296875,280.56304931640625,282.0317687988281,282.2060546875,2449.450439453125,2456.786376953125,2446.636962890625,2453.989990234375,2013.490966796875,2028.5677490234375,2431.855224609375,2341.34814453125,2013.8504638671875,2434.290771484375,2336.885498046875,2028.5677490234375,2431.854248046875,2341.34814453125,2024.7724609375,2336.847900390625,2028.5677490234375,2431.854248046875,2342.5947265625,2331.947509765625
93,8-Jan-13,22:30,2460.8935546875,2460.8935546875,2462.223388671875,2457.2373046875,2459.2109375,2460.698974609375,280.95758056640625,282.30877685546875,282.4348449707031,2450.693603515625,2457.074951171875,2448.0966796875,2454.50048828125,2082.045166015625,2093.76318359375,2436.364990234375,2359.206787109375,2081.150634765625,2438.58203125,2354.23828125,2093.76318359375,2436.364990234375,2357.92822265625,2090.837890625,2353.984619140625,2093.76318359375,2436.364990234375,2357.92822265625,2351.013671875
94,8-Jan-13,23:00,2460.8935546875,2460.8935546875,2460.8935546875,2457.583740234375,2459.357666015625,2459.520751953125,281.2390441894531,282.4556884765625,282.5857849121094,2451.37109375,2458.816162109375,2449.036376953125,2455.1875,2128.869140625,2138.555419921875,2437.824462890625,2370.445556640625,2127.520751953125,2439.717041015625,2367.32666015625,2138.554443359375,2437.824462890625,2370.445556640625,2136.145263671875,2367.05126953125,2138.554443359375,2437.823974609375,2370.445556640625,2363.411865234375
95,8-Jan-13,23:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.55126953125,2459.38037109375,2459.49853515625,281.96331787109375,282.5412902832031,282.6435852050781,2452.53466796875,2458.067138671875,2450.576416015625,2456.13671875,2202.22607421875,2209.249267578125,2439.422607421875,2385.910888671875,2201.037353515625,2439.480224609375,2382.918701171875,2209.249267578125,2439.422607421875,2385.907470703125,2207.501953125,2383.353515625,2209.249267578125,2439.422607421875,2385.907470703125,2380.62255859375
96,9-Jan-13,0:00,2460.8935546875,2460.8935546875,2460.8935546875,2458.42724609375,2459.721435546875,2459.677001953125,281.9088134765625,282.80242919921875,282.79449462890625,2453.222900390625,2458.474853515625,2451.524169921875,2456.783203125,2220.020751953125,2226.58544921875,2442.984130859375,2390.661865234375,2218.771484375,2443.156005859375,2388.001953125,2226.6376953125,2442.984130859375,2390.661865234375,2225.016357421875,2388.1630859375,2226.6376953125,2441.661865234375,2390.661865234375,2385.498046875
97,9-Jan-13,0:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.686279296875,2460.05126953125,2459.84521484375,282.2920227050781,283.08209228515625,282.9654541015625,2454.23828125,2459.0234375,2452.893798828125,2457.68212890625,2243.300048828125,2249.885498046875,2445.804443359375,2396.2548828125,2242.59228515625,2447.32568359375,2393.93701171875,2249.885498046875,2445.804443359375,2396.2548828125,2248.23876953125,2393.9267578125,2249.87744140625,2445.804443359375,2396.2548828125,2391.43212890625
98,9-Jan-13,1:00,2460.8935546875,2460.8935546875,2460.8935546875,2458.62451171875,2460.18115234375,2459.92724609375,282.10888671875,283.1814880371094,283.0325012207031,2454.4208984375,2459.136962890625,2453.147705078125,2457.87890625,2245.95947265625,2252.95947265625,2448.428955078125,2398.923828125,2245.70751953125,2448.67041015625,2396.679443359375,2252.95947265625,2448.428955078125,2398.92236328125,2251.193115234375,2396.85546875,2252.904052734375,2448.428955078125,2398.92236328125,2394.612548828125
99,9-Jan-13,1:30,2460.8935546875,2460.8935546875,2460.8935546875,2458.746337890625,2460.2060546875,2460.078125,282.2132263183594,283.220458984375,283.15771484375,2455.103759765625,2459.22021484375,2453.90771484375,2458.027587890625,2264.418212890625,2270.595947265625,2447.109375,2403.203369140625,2263.940673828125,2448.4384765625,2401.287841796875,2270.595947265625,2447.109375,2403.203125,2269.052734375,2401.13818359375,2270.595947265625,2447.109375,2403.203125,2398.91748046875
100,9-Jan-13,2:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.007080078125,2460.231201171875,2460.202392578125,282.41949462890625,283.420654296875,283.2730712890625,2455.519775390625,2459.432861328125,2455.78759765625,2458.375,2282.1826171875,2287.8505859375,2447.686767578125,2406.917724609375,2281.767578125,2448.887939453125,2405.11328125,2287.8505859375,2447.692626953125,2406.917724609375,2286.4345703125,2405.005615234375,2287.8505859375,2447.692626953125,2406.912109375,2402.94287109375
101,9-Jan-13,2:30,2460.8935546875,2462.223388671875,2460.8935546875,2459.06298828125,2461.69677734375,2460.13037109375,282.4660949707031,283.3686218261719,283.2330017089844,2456.907958984375,2459.62158203125,2454.631103515625,2458.6884765625,2279.1982421875,2285.75390625,2448.917724609375,2405.46044921875,2279.557861328125,2450.25048828125,2403.454833984375,2285.75390625,2448.917236328125,2405.458740234375,2284.095703125,2403.585693359375,2285.75390625,2448.917236328125,2405.458740234375,2401.548095703125
102,9-Jan-13,3:00,2460.8935546875,2460.8935546875,2462.223388671875,2459.25439453125,2460.13330078125,2461.329345703125,282.58233642578125,283.196533203125,283.1313781738281,2455.687255859375,2459.358154296875,2454.59375,2458.28125,2288.14794921875,2293.2607421875,2447.374267578125,2407.2265625,2288.890869140625,2448.565185546875,2405.013427734375,2293.260498046875,2447.374267578125,2407.2265625,2291.645263671875,2405.58251953125,2293.260498046875,2447.37353515625,2407.2265625,2403.781494140625
103,9-Jan-13,3:30,2460.8935546875,2460.8935546875,2462.223388671875,2459.343505859375,2460.233154296875,2460.004150390625,282.6568908691406,283.278564453125,283.30169677734375,2456.174560546875,2459.437744140625,2455.147216796875,2458.4208984375,2298.647216796875,2304.551025390625,2447.870361328125,2410.982177734375,2299.31884765625,2448.99609375,2407.574462890625,2304.605224609375,2447.870361328125,2410.982177734375,2303.114013671875,2409.35107421875,2304.605224609375,2447.86767578125,2410.982177734375,2406.27392578125
104,9-Jan-13,4:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.33203125,2460.304931640625,2460.01953125,282.6545715332031,283.3328857421875,283.16473388671875,2456.226318359375,2459.509033203125,2455.241455078125,2458.529052734375,2312.37158203125,2317.21875,2448.408203125,2413.446044921875,2312.414306640625,2449.521484375,2411.4716796875,2317.21875,2448.408203125,2413.443603515625,2315.994140625,2411.998291015625,2317.228271484375,2448.408203125,2413.443603515625,2410.43212890625
105,9-Jan-13,4:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.398193359375,2460.3671875,2460.13427734375,282.71728515625,283.39324951171875,283.2611999511719,2456.458740234375,2459.743408203125,2455.615966796875,2458.91162109375,2318.824462890625,2323.621826171875,2448.447998046875,2414.80810546875,2317.629150390625,2449.42431640625,2413.08349609375,2322.378662109375,2448.447998046875,2414.80810546875,2321.174560546875,2413.3193359375,2322.378662109375,2448.45068359375,2414.80810546875,2411.7109375
106,9-Jan-13,5:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.359375,2460.4140625,2460.225830078125,282.6983642578125,283.4324645996094,283.33087158203125,2456.595947265625,2459.865966796875,2455.828125,2459.106689453125,2323.880126953125,2328.221923828125,2448.74169921875,2415.921875,2322.25634765625,2449.680419921875,2414.351318359375,2328.221923828125,2448.74169921875,2415.921875,2325.883544921875,2414.353515625,2326.96435546875,2448.74169921875,2415.921875,2412.67529296875
107,9-Jan-13,5:30,2462.223388671875,2460.8935546875,2460.8935546875,2459.42578125,2460.413330078125,2460.2666015625,282.9039611816406,283.4397888183594,283.36669921875,2456.856689453125,2459.851806640625,2456.09326171875,2459.085693359375,2330.583740234375,2334.71923828125,2448.910888671875,2418.28564453125,2330.324462890625,2449.757568359375,2416.796142578125,2334.71923828125,2448.910888671875,2418.28564453125,2333.687255859375,2416.824462890625,2335.98095703125,2448.910888671875,2418.28564453125,2415.25927734375
108,9-Jan-13,6:00,2460.8935546875,2460.8935546875,2460.8935546875,2459.573974609375,2460.432861328125,2460.32421875,282.86767578125,283.46954345703125,283.4228820800781,2457.124267578125,2459.923583984375,2456.412109375,2459.21435546875,2343.857177734375,2347.10107421875,2449.116943359375,2421.711669921875,2343.110107421875,2449.834716796875,2420.46533203125,2347.10107421875,2449.116943359375,2421.711669921875,2346.302978515625,2420.31298828125,2347.095703125,2449.116943359375,2421.711669921875,2418.831787109375
109,9-Jan-13,6:30,2460.8935546875,2460.8935546875,2460.8935546875,2459.66162109375,2461.805908203125,2460.388916015625,282.94140625,283.5135803222656,283.48175048828125,2457.413818359375,2459.993896484375,2456.754150390625,2459.3466796875,2354.786376953125,2357.49609375,2450.0634765625,2424.58056640625,2353.812744140625,2450.75830078125,2423.484619140625,2357.49609375,2450.0634765625,2424.582763671875,2358.11962890625,2423.2529296875,2358.772705078125,2450.0634765625,2424.582763671875,2421.853271484375
110,9-Jan-13,7:00,2460.8935546875,2462.223388671875,2460.8935546875,2459.547119140625,2460.5166015625,2460.323974609375,282.853759765625,283.683837890625,283.4269714355469,2457.47265625,2459.771240234375,2458.017822265625,2458.9892578125,2352.779541015625,2355.44140625,2451.49951171875,2424.977783203125,2351.7421875,2450.923095703125,2423.869384765625,2355.44140625,2451.49951171875,2424.97998046875,2354.794677734375,2423.734619140625,2355.44140625,2451.49951171875,2424.97998046875,2422.420654296875
111,9-Jan-13,7:30,2460.8935546875,2460.8935546875,2462.223388671875,2459.83642578125,2460.52099609375,2461.75,283.07781982421875,283.562255859375,283.5220642089844,2458.0947265625,2460.025146484375,2457.482421875,2459.410888671875,2366.352294921875,2368.9404296875,2451.13232421875,2427.067626953125,2365.72119140625,2451.773681640625,2426.054443359375,2368.938720703125,2451.13232421875,2427.067626953125,2368.30859375,2425.8466796875,2368.938720703125,2451.132080078125,2427.067626953125,2424.559814453125
