step,date_label,profile_time,p_634_A_W,p_634_B_W,p_634_C_W,p_645_B_W,p_646_B_W,p_652_A_W,p_671_A_W,p_671_B_W,p_671_C_W,p_675_A_W,p_675_B_W,p_675_C_W,p_692_C_W,p_611_C_W
124,9-Jan-13,14:00,-7494.138671875,-349.91278076171875,-16530.099609375,-11615.75390625,-8717.0478515625,-6925.37744140625,-17209.9921875,-37417.359375,-13869.37109375,-36637.2890625,900.281005859375,-13832.484375,27573.01171875,-13446.359375
125,9-Jan-13,14:30,-12755.423828125,-1456.785888671875,-15415.8984375,-12491.970703125,-18082.32421875,-7563.501953125,-23885.546875,-38449.7265625,-24113.837890625,-41674.21875,-5343.66748046875,-13812.47265625,28546.947265625,-14326.6396484375
126,9-Jan-13,15:00,-11925.41796875,-866.3624267578125,-15641.7001953125,-9770.9384765625,-18918.6953125,-5927.17724609375,-23207.39453125,-35978.84765625,-22021.353515625,-39565.8515625,-2170.67724609375,-16761.43359375,31094.876953125,-15202.9287109375
127,9-Jan-13,15:30,-11389.5537109375,1000.326416015625,-15068.5361328125,710.2134399414062,-14095.4873046875,6.001156806945801,-19719.162109375,-14976.9921875,-12267.462890625,-16157.115234375,-3915.141845703125,-5231.021484375,34588.734375,-9922.96875
128,9-Jan-13,16:00,307.84246826171875,6964.322265625,-2163.846435546875,11251.525390625,2244.786376953125,4040.62060546875,10348.4189453125,5788.0673828125,13705.5009765625,11304.25,390.1217346191406,17497.662109375,32169.857421875,-604.1954956054688
129,9-Jan-13,16:30,8715.5830078125,7037.349609375,5248.87890625,9653.001953125,9795.59375,10552.0830078125,22975.359375,9133.259765625,22275.408203125,16749.3125,4107.283203125,24169.81640625,28166.87109375,614.1986083984375
130,9-Jan-13,17:00,11517.642578125,9704.6123046875,7870.2314453125,16141.146484375,14076.8388671875,13502.6728515625,29290.8359375,28082.025390625,30413.39453125,36469.19921875,5285.650390625,34461.15234375,35956.78125,12153.93359375
131,9-Jan-13,17:30,23509.322265625,16559.56640625,16541.515625,25546.119140625,26639.31640625,17747.48828125,52750.28125,37117.2578125,51560.55078125,47529.40234375,12325.9326171875,40645.1484375,34126.76953125,11313.66015625
132,9-Jan-13,18:00,36338.09375,22570.7890625,23195.94921875,35245.953125,49062.0703125,29233.79296875,76265.7890625,71155.3515625,80899.75,87763.3984375,22426.98046875,61159.7265625,37901.29296875,26159.8125
133,9-Jan-13,18:30,50734.66796875,30849.865234375,30281.083984375,45530.16796875,71699.7734375,34242.73046875,107926.015625,100892.0234375,111327.4375,128153.875,30297.466796875,76740.859375,49088.15234375,40665.17578125
134,9-Jan-13,19:00,56459.3203125,31197.876953125,32246.751953125,49973.890625,75383.953125,33000.61328125,119316.6640625,106742.15625,119737.234375,142884.640625,28252.853515625,81190.3125,49436.21875,46042.921875
135,9-Jan-13,19:30,58027.078125,28974.251953125,31690.2890625,48243.5703125,72938.7265625,34274.70703125,116972.546875,99501.5234375,119176.9453125,138853.171875,27122.458984375,76136.6640625,42876.3984375,42741.84375
136,9-Jan-13,20:00,51874.35546875,29253.38671875,34181.5078125,45560.859375,68345.2265625,33712.66796875,113577.5390625,99875.578125,113690.65625,130716.0625,26541.23046875,81166.8671875,41396.17578125,41460.1953125
137,9-Jan-13,20:30,51690.66015625,29191.599609375,33904.8984375,43889.52734375,70075.8125,34800.859375,111358.109375,111625.828125,113233.6953125,143556.296875,23981.47265625,83997.1640625,49016.04296875,52238.89453125
138,9-Jan-13,21:00,52710.3125,29722.603515625,34712.37109375,42037.0390625,71373.7890625,36061.1015625,114644.8671875,110935.5859375,113963.8828125,142260.015625,23647.369140625,88834.7265625,45833.26171875,50168.2265625
139,9-Jan-13,21:30,53039.0078125,28986.935546875,32624.548828125,44189.8984375,72787.75,31540.216796875,112054.2578125,106756.0859375,110993.15625,139721.546875,21934.833984375,82008.515625,47479.66796875,46322.98046875
140,9-Jan-13,22:00,45876.703125,29134.82421875,30896.3515625,42427.8984375,66075.5703125,31594.1328125,104404.0703125,99061.2734375,104007.34375,126278.5234375,23251.220703125,76456.6171875,42020.2890625,41231.66796875
141,9-Jan-13,22:30,49915.96875,28336.865234375,29317.46875,47517.3515625,68456.6953125,29879.990234375,107126.28125,96954.671875,110535.21875,130074.078125,23891.47265625,69845.640625,39403.74609375,38178.39453125
142,9-Jan-13,23:00,46657.6171875,27490.35546875,29826.818359375,51388.5078125,63216.84375,27171.337890625,102591.3046875,94553.7734375,107962.46875,125173.203125,22763.119140625,64630.83984375,39765.79296875,36177.72265625
143,9-Jan-13,23:30,38091.74609375,28931.791015625,25977.56640625,43345.8984375,57446.06640625,25751.07421875,91703.4296875,87271.1484375,96233.5390625,111445.9609375,25021.78515625,59833.375,36713.01953125,35561.515625
144,10-Jan-13,0:00,34970.27734375,26133.47265625,26333.58203125,42430.92578125,50391.4921875,24650.853515625,85906.0390625,80198.6171875,90022.015625,101383.9609375,23769.396484375,59177.16015625,30871.5859375,30884.001953125
145,10-Jan-13,0:30,36845.0859375,20134.45703125,23928.71484375,43513.57421875,42553.4609375,25920.943359375,80099.6640625,73788.328125,82848.265625,97799.28125,18929.888671875,55892.109375,28426.984375,25186.16015625
146,10-Jan-13,1:00,37628.65625,19156.24609375,20689.986328125,37709.9296875,42112.78125,27131.25390625,77753.953125,67990.2421875,77208.6875,93464.09375,16959.521484375,54947.7578125,22239.408203125,22097.140625
147,10-Jan-13,1:30,29917.6484375,16266.8740234375,19776.4453125,30850.06640625,38304.15625,20668.126953125,66540.1953125,63300.60546875,66717.59375,81920.3515625,15426.82421875,46290.96875,23141.677734375,23795.6953125
148,10-Jan-13,2:00,29359.390625,15659.9248046875,19085.986328125,28102.841796875,37879.68359375,20571.873046875,64858.86328125,61065.77734375,63709.4140625,78874.84375,14224.439453125,45474.703125,22479.4765625,22623.31640625
149,10-Jan-13,2:30,28427.94140625,16126.9365234375,22468.91796875,26598.345703125,39798.25,23202.576171875,67213.6875,62391.35546875,64109.8046875,77314.21875,14970.646484375,50730.390625,20078.97265625,20524.634765625
150,10-Jan-13,3:00,26948.150390625,12359.130859375,19625.341796875,27513.818359375,33046.9765625,22452.42578125,59195.8046875,60187.4765625,58340.2265625,74210.6328125,13030.060546875,45350.67578125,19832.857421875,19236.224609375
151,10-Jan-13,3:30,25063.115234375,13063.328125,20454.365234375,27978.89453125,33705.7578125,21822.30859375,58175.56640625,62166.1796875,58136.17578125,74612.7265625,12950.033203125,46110.91015625,21781.333984375,20116.51171875
152,10-Jan-13,4:00,25482.0390625,12550.2841796875,20449.685546875,27962.861328125,33321.84375,17563.458984375,58607.65234375,56778.26953125,58638.3203125,69981.78125,12241.8134765625,42357.74609375,20689.076171875,19851.880859375
153,10-Jan-13,4:30,24618.021484375,13084.2626953125,19551.232421875,29876.5,31405.873046875,17527.388671875,57525.29296875,58060.7109375,58716.328125,70625.8125,13396.1630859375,41429.421875,21385.2421875,20752.724609375
154,10-Jan-13,5:00,24121.22265625,13353.8671875,17153.23828125,27744.625,31125.318359375,16067.2021484375,55267.4609375,54067.30859375,56515.82421875,67691.4921875,12954.0419921875,37984.37109375,19808.861328125,19126.203125
155,10-Jan-13,5:30,29340.8203125,16491.869140625,18024.044921875,29241.525390625,38542.93359375,16091.154296875,63734.4453125,54901.59375,65968.0078125,73728.453125,14530.53125,41003.25,22371.642578125,21837.056640625
156,10-Jan-13,6:00,31230.57421875,17776.609375,20945.400390625,28948.9140625,43571.74609375,17539.462890625,68215.9453125,53921.2578125,70843.265625,74082.625,14835.9169921875,43726.15625,21507.287109375,20712.70703125
157,10-Jan-13,6:30,32346.62890625,19478.564453125,21848.9296875,27492.51953125,48944.921875,18569.4921875,73908.9375,62423.3828125,74934.140625,86540.265625,15284.7685546875,51022.5078125,26910.544921875,28863.3359375
158,10-Jan-13,7:00,33987.65625,20767.62109375,21722.55859375,30933.451171875,46618.87890625,18949.6953125,74867.8515625,66679.3125,75646.71875,89442.2578125,16067.0146484375,48677.7421875,30983.52734375,31120.0625
159,10-Jan-13,7:30,31985.94140625,20122.2421875,22513.26171875,32032.716796875,45550.33203125,21030.1484375,73795.234375,72279.796875,73403.9140625,92018.1484375,16255.064453125,53615.35546875,33976.328125,31864.31640625
160,10-Jan-13,8:00,29007.087890625,18616.521484375,17662.6796875,29983.447265625,38334.09375,18219.583984375,64895.13671875,62412.2890625,64939.85546875,80101.75,17379.4140625,43455.99609375,32289.896484375,27574.880859375
161,10-Jan-13,8:30,25171.849609375,15756.53515625,15341.80078125,20600.515625,34162.35546875,14970.9501953125,56927.26953125,53773.19921875,55469.546875,70955.984375,13874.3212890625,40190.6171875,36102.859375,30655.947265625
162,10-Jan-13,9:00,23710.6796875,14733.2470703125,15253.2783203125,18698.68359375,33297.90234375,15963.140625,54466.67578125,47302.87109375,55347.48828125,61254.046875,14966.6572265625,37420.12109375,33876.29296875,22795.384765625
163,10-Jan-13,9:30,28752.90625,14337.0693359375,10446.783203125,22102.890625,35601.00390625,14732.9072265625,54688.73046875,43963.68359375,58298.22265625,66529.125,13642.2431640625,33220.765625,33392.18359375,20454.62890625
164,10-Jan-13,10:00,25496.85546875,8699.619140625,6802.99072265625,22673.107421875,24587.53515625,9729.921875,45672.37890625,29898.673828125,48559.8046875,53666.6015625,10365.2373046875,22621.310546875,32503.9375,13838.47265625
165,10-Jan-13,10:30,18196.154296875,3699.047119140625,3824.60107421875,16877.26953125,13581.4267578125,5135.013671875,31545.3671875,11197.9970703125,33356.09375,31572.0546875,4488.435546875,14306.146484375,31207.708984375,7601.44970703125
166,10-Jan-13,11:00,10637.775390625,8906.62109375,8734.8984375,16147.0419921875,17746.0625,5893.1640625,31561.361328125,19865.087890625,34914.48828125,30864.09765625,5898.53125,22585.306640625,35528.67578125,12510.046875
167,10-Jan-13,11:30,4653.6552734375,4989.70458984375,4363.4296875,15710.9658203125,7090.525390625,7039.390625,17780.146484375,20685.3828125,23367.673828125,25767.08984375,4846.43701171875,16067.1982421875,32075.82421875,8214.658203125
168,10-Jan-13,12:00,3733.567138671875,8607.6318359375,3725.9521484375,6551.8857421875,11080.0361328125,8057.5888671875,17200.005859375,12346.4072265625,20444.966796875,13660.693359375,9617.0009765625,15054.873046875,30825.521484375,4579.482421875
169,10-Jan-13,12:30,-3531.13037109375,4573.4560546875,4387.79833984375,-2310.74072265625,3399.223876953125,6431.27099609375,4194.95068359375,2314.826416015625,3374.819091796875,-6621.30859375,7146.2294921875,9973.228515625,31127.587890625,-1086.3516845703125
170,10-Jan-13,13:00,-636.0809936523438,6464.0478515625,-772.6672973632812,-1186.3675537109375,5729.9853515625,2510.497314453125,8043.8701171875,5507.7734375,10196.48046875,5123.0146484375,9498.9609375,3991.293701171875,34362.39453125,6656.1572265625
171,10-Jan-13,13:30,1196.258544921875,8368.7138671875,2038.547119140625,946.294921875,8891.224609375,5057.00146484375,13833.216796875,11863.5107421875,15099.671875,11516.2802734375,9472.955078125,11211.6279296875,32812.01171875,8696.81640625
172,10-Jan-13,14:00,6643.595703125,8381.9150390625,1390.7347412109375,2130.658447265625,12718.54296875,3158.624267578125,19110.443359375,8865.1640625,20376.9609375,14606.8876953125,9917.0908203125,9741.943359375,31519.708984375,9055.947265625
173,10-Jan-13,14:30,2403.593994140625,5749.78076171875,4243.06689453125,-782.2518920898438,6421.71875,4722.93017578125,11858.76171875,-1234.440673828125,11344.744140625,-3320.655029296875,6103.9072265625,9939.212890625,24964.078125,-332.10736083984375
174,10-Jan-13,15:00,218.11123657226562,4656.52392578125,4571.62255859375,-2696.822265625,4699.78515625,6533.29150390625,8125.89404296875,-1256.4486083984375,7137.72998046875,-3470.68603515625,5109.5966796875,7870.54541015625,27082.59375,-1486.4808349609375
175,10-Jan-13,15:30,-2143.116943359375,3767.973876953125,3035.77392578125,-2426.758544921875,4319.54736328125,7123.40771484375,3732.869384765625,104.0371322631836,6255.76904296875,-1866.3687744140625,5210.47021484375,5949.92578125,27406.681640625,-718.232421875
176,10-Jan-13,16:00,1510.1224365234375,8045.1875,3895.631103515625,440.0938415527344,11878.3017578125,5267.0400390625,13917.2353515625,3639.298583984375,16045.8994140625,3486.6884765625,7414.3125,11237.63671875,23589.759765625,446.1444091796875
177,10-Jan-13,16:30,6241.95068359375,5109.52587890625,6295.865234375,4899.9208984375,12384.4833984375,6945.37353515625,16513.84375,10431.7236328125,20663.021484375,12288.4306640625,3719.159912109375,15338.9658203125,24223.9140625,1112.360107421875
178,10-Jan-13,17:00,8815.419921875,9645.23828125,8832.580078125,5166.46484375,17906.3203125,9429.86328125,26120.0859375,19054.802734375,25974.314453125,21848.31640625,9320.908203125,23829.712890625,27384.6875,10003.2373046875
179,10-Jan-13,17:30,16454.681640625,20173.80078125,17569.220703125,23687.40625,34360.33984375,14441.1533203125,54224.78515625,47038.796875,54093.3359375,53448.05859375,16111.00390625,36796.21875,38671.578125,16605.388671875
180,10-Jan-13,18:00,33275.88671875,20695.419921875,27517.107421875,38705.85546875,47554.62890625,24886.953125,76407.84375,76005.109375,78433.2890625,92444.40625,18517.76171875,55494.00390625,46379.41796875,27712.990234375
181,10-Jan-13,18:30,37220.0546875,24194.6953125,32223.138671875,37153.6171875,54669.80078125,27551.4375,88568.65625,86330.8046875,87471.421875,101197.9765625,20890.49609375,68942.34375,45991.3125,36247.74609375
182,10-Jan-13,19:00,38713.34375,25890.896484375,35827.54296875,38874.34375,58228.40625,31480.208984375,93891.8828125,92931.15625,92608.6875,107549.2109375,22242.916015625,73743.90625,46813.51953125,37326.09375
183,10-Jan-13,19:30,49337.67578125,29472.015625,34254.83203125,42071.23046875,68200.65625,30110.2109375,107665.703125,95296.25,108837.015625,121663.5234375,27079.849609375,71905.3046875,43922.625,40237.92578125
184,10-Jan-13,20:00,55855.421875,28369.630859375,32743.408203125,45240.171875,72480.984375,29999.984375,113078.609375,101500.25,116252.4609375,134880.890625,26308.19921875,74260.046875,44420.9921875,45358.69140625
185,10-Jan-13,20:30,58797.34375,32025.375,33212.80078125,49430.90625,76575.671875,36327.15234375,122328.6875,109186.953125,123246.1640625,147551.0625,25045.8046875,85173.53125,45077.08203125,45038.5625
186,10-Jan-13,21:00,56618.9609375,30864.16015625,36066.6015625,49721.04296875,76606.9765625,33312.57421875,122488.7109375,108916.8359375,122493.9296875,146432.890625,22691.068359375,86707.953125,44837.00390625,47033.14453125
187,10-Jan-13,21:30,53387.70703125,31830.2890625,36565.78125,48428.48046875,74418.8984375,31640.22265625,117929.6015625,108680.828125,116556.609375,138737.296875,25351.892578125,82799.5625,46335.42578125,45187.22265625
188,10-Jan-13,22:00,48962.7578125,27994.61328125,29723.037109375,45782.98046875,67332.6875,26973.41796875,108225.984375,100511.9453125,109210.8984375,131850.46875,24821.759765625,73526.4609375,42270.45703125,44950.6015625
189,10-Jan-13,22:30,48931.26171875,29428.494140625,31766.189453125,45492.12890625,68486.5859375,28223.55859375,107891.2265625,99429.484375,111591.3203125,128727.375,27420.53515625,75454.4296875,37141.1328125,42493.76171875
190,10-Jan-13,23:00,47110.4609375,26443.9296875,27995.01171875,49723.2578125,63202.79296875,26341.185546875,101703.7734375,99223.4140625,107998.4453125,132094.0,24549.63671875,66693.59375,43366.66796875,44304.34765625
191,10-Jan-13,23:30,39873.703125,29049.46875,25458.771484375,43211.69921875,60413.015625,26811.291015625,93989.9296875,83127.6640625,99990.4765625,108787.4609375,27982.705078125,60661.65234375,31853.83203125,30727.955078125
192,11-Jan-13,0:00,36106.66796875,26231.685546875,23148.783203125,38288.25,52722.69921875,23166.568359375,84297.6484375,78830.125,88027.5390625,99153.5546875,24647.654296875,56298.25,33062.125,31280.142578125
193,11-Jan-13,0:30,38366.36328125,18401.33984375,21980.169921875,37925.5625,43293.33984375,24326.7890625,76895.9765625,70397.1015625,80027.4765625,93824.46875,18307.638671875,52040.82421875,27602.748046875,26024.416015625
194,11-Jan-13,1:00,38760.9140625,17423.34765625,22551.681640625,34650.86328125,43149.00390625,23954.771484375,76263.3125,68712.5703125,76358.5625,90528.03125,16213.93359375,53441.2734375,25938.333984375,24539.931640625
195,11-Jan-13,1:30,35173.6875,15173.4833984375,20306.888671875,29529.318359375,39288.234375,21039.95703125,67981.578125,62627.43359375,67530.34375,82114.1484375,14762.6064453125,46495.01953125,25114.11328125,24223.826171875
196,11-Jan-13,2:00,32086.623046875,15282.880859375,20587.234375,27086.52734375,37012.7421875,21218.1796875,64266.98046875,60767.69140625,62529.28125,76421.0546875,13348.1572265625,46623.72265625,21825.357421875,22041.876953125
197,11-Jan-13,2:30,26544.2421875,13593.9111328125,20735.396484375,22989.12890625,33727.9375,25216.9765625,58553.65625,64354.9609375,55243.4765625,74238.6484375,12795.9873046875,50638.38671875,20461.015625,20392.599609375
198,11-Jan-13,3:00,26177.80078125,13447.2646484375,20258.28515625,23353.201171875,33627.828125,23956.724609375,56161.09765625,62878.4375,54899.390625,72604.3203125,12577.91796875,47569.3984375,20639.056640625,20430.615234375
199,11-Jan-13,3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,11-Jan-13,4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201,11-Jan-13,4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,11-Jan-13,5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,11-Jan-13,5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,11-Jan-13,6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,11-Jan-13,6:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,11-Jan-13,7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,11-Jan-13,7:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,11-Jan-13,8:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,11-Jan-13,8:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,11-Jan-13,9:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,11-Jan-13,9:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,11-Jan-13,10:00,,,,,,,,,,,,,,
213,11-Jan-13,10:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
214,11-Jan-13,11:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
215,11-Jan-13,11:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
216,11-Jan-13,12:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
217,11-Jan-13,12:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
218,11-Jan-13,13:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
219,11-Jan-13,13:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
220,11-Jan-13,14:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
221,11-Jan-13,14:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
222,11-Jan-13,15:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
223,11-Jan-13,15:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
224,11-Jan-13,16:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
225,11-Jan-13,16:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
226,11-Jan-13,17:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
227,11-Jan-13,17:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
228,11-Jan-13,18:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
229,11-Jan-13,18:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
230,11-Jan-13,19:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
231,11-Jan-13,19:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
232,11-Jan-13,20:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
233,11-Jan-13,20:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
234,11-Jan-13,21:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
235,11-Jan-13,21:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
236,11-Jan-13,22:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
237,11-Jan-13,22:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
238,11-Jan-13,23:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
239,11-Jan-13,23:30,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
240,12-Jan-13,0:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
